lh.aparc.area	lh_bankssts_area	lh_caudalanteriorcingulate_area	lh_caudalmiddlefrontal_area	lh_cuneus_area	lh_entorhinal_area	lh_fusiform_area	lh_inferiorparietal_area	lh_inferiortemporal_area	lh_isthmuscingulate_area	lh_lateraloccipital_area	lh_lateralorbitofrontal_area	lh_lingual_area	lh_medialorbitofrontal_area	lh_middletemporal_area	lh_parahippocampal_area	lh_paracentral_area	lh_parsopercularis_area	lh_parsorbitalis_area	lh_parstriangularis_area	lh_pericalcarine_area	lh_postcentral_area	lh_posteriorcingulate_area	lh_precentral_area	lh_precuneus_area	lh_rostralanteriorcingulate_area	lh_rostralmiddlefrontal_area	lh_superiorfrontal_area	lh_superiorparietal_area	lh_superiortemporal_area	lh_supramarginal_area	lh_frontalpole_area	lh_temporalpole_area	lh_transversetemporal_area	lh_insula_area	lh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0071	1239.0	605.0	2912.0	1996.0	533.0	3277.0	5335.0	4063.0	1343.0	7677.0	2800.0	3544.0	1999.0	3503.0	674.0	1688.0	2044.0	889.0	1911.0	1587.0	5088.0	1485.0	5514.0	4659.0	1124.0	7523.0	9583.0	6100.0	4819.0	5440.0	352.0	441.0	593.0	2732.0	105052.0	1346178.0	1915117.591025
sub-0072	924.0	565.0	2652.0	1932.0	383.0	3085.0	4107.0	3142.0	1029.0	5527.0	2682.0	3547.0	2003.0	2849.0	642.0	1444.0	1503.0	631.0	1264.0	1387.0	4628.0	1133.0	5500.0	3882.0	748.0	5538.0	7711.0	5033.0	4105.0	4267.0	239.0	428.0	468.0	2330.0	87305.7	1193897.0	1689121.858518
sub-0073	1276.0	514.0	2532.0	1797.0	384.0	3233.0	3944.0	3556.0	959.0	5198.0	2498.0	3103.0	1833.0	3710.0	837.0	1235.0	1944.0	729.0	1632.0	1427.0	3591.0	1089.0	4152.0	4274.0	798.0	6576.0	7728.0	5674.0	4225.0	4452.0	224.0	463.0	534.0	2321.0	88433.8	1209432.0	1675259.068767
sub-0074	832.0	596.0	2181.0	1314.0	409.0	2669.0	3495.0	3078.0	958.0	3947.0	2659.0	2706.0	2022.0	3023.0	570.0	1116.0	1448.0	614.0	1187.0	1133.0	4035.0	1055.0	4465.0	3495.0	685.0	5028.0	7716.0	5477.0	3449.0	4589.0	246.0	454.0	429.0	2112.0	79175.5	1096299.0	1548050.646681
sub-0075	1116.0	677.0	2513.0	1477.0	411.0	3267.0	4385.0	3282.0	1099.0	4746.0	2853.0	2532.0	1989.0	3458.0	651.0	1445.0	1610.0	671.0	1306.0	1184.0	4657.0	1326.0	5309.0	4317.0	1120.0	6555.0	8305.0	6019.0	4977.0	4234.0	261.0	508.0	610.0	2501.0	91359.9	1266063.0	1764597.386631
sub-0076	712.0	588.0	1685.0	1949.0	420.0	3614.0	3979.0	3509.0	1196.0	6342.0	3121.0	3671.0	2206.0	2884.0	770.0	1327.0	2212.0	906.0	1777.0	1591.0	3692.0	1174.0	4465.0	4447.0	712.0	6656.0	7934.0	5581.0	4148.0	4999.0	254.0	460.0	635.0	2459.0	92073.8	1265667.0	1787266.057082
sub-0077	1024.0	591.0	2592.0	1741.0	444.0	3755.0	5460.0	3978.0	1075.0	5968.0	2995.0	3220.0	2215.0	3327.0	598.0	1277.0	1624.0	710.0	1352.0	1380.0	4618.0	1123.0	5224.0	4140.0	1045.0	7282.0	8025.0	5799.0	4453.0	5102.0	274.0	508.0	536.0	2665.0	95994.4	1342597.0	1948131.662011
sub-0078	1383.0	587.0	1992.0	1463.0	567.0	3536.0	5535.0	3354.0	805.0	5579.0	2922.0	3062.0	1900.0	3373.0	674.0	1445.0	1849.0	964.0	1341.0	1084.0	4191.0	934.0	4703.0	4240.0	997.0	6998.0	7712.0	5879.0	4502.0	4304.0	322.0	464.0	488.0	2698.0	91845.1	1218288.0	1689748.170569
sub-0079	834.0	555.0	1787.0	1282.0	383.0	2708.0	4275.0	2742.0	849.0	4632.0	1965.0	2523.0	1349.0	2812.0	600.0	1174.0	1338.0	505.0	1411.0	1086.0	3075.0	978.0	3785.0	3100.0	742.0	5419.0	6101.0	4634.0	3563.0	3037.0	201.0	390.0	445.0	2322.0	72602.5	976978.0	1358361.993725
sub-0080	830.0	484.0	2475.0	1226.0	433.0	2766.0	3859.0	3214.0	772.0	4221.0	2430.0	2133.0	1964.0	2978.0	601.0	1335.0	1544.0	683.0	1420.0	1182.0	3346.0	1075.0	4725.0	3170.0	627.0	5912.0	7047.0	4405.0	3662.0	3163.0	269.0	454.0	425.0	2031.0	76860.3	1044749.0	1338792.655457
sub-0081	1410.0	462.0	2626.0	1522.0	413.0	3229.0	4749.0	2982.0	953.0	5182.0	2894.0	2631.0	2059.0	3027.0	730.0	1563.0	1604.0	772.0	1130.0	1400.0	4471.0	1020.0	5238.0	4333.0	956.0	6396.0	8536.0	6635.0	4411.0	4220.0	259.0	428.0	489.0	2327.0	91048.2	1218016.0	1736405.157273
sub-0082	1109.0	673.0	2045.0	1855.0	347.0	3613.0	4649.0	3602.0	1184.0	5695.0	2880.0	3842.0	2278.0	3358.0	659.0	1534.0	1638.0	806.0	1419.0	1709.0	4791.0	1386.0	5553.0	4216.0	885.0	6954.0	8046.0	6054.0	4328.0	4507.0	310.0	462.0	527.0	2387.0	95291.4	1328312.0	1828859.609743
sub-0083	889.0	648.0	2751.0	1899.0	622.0	3730.0	4385.0	3846.0	1340.0	6157.0	3120.0	3627.0	2055.0	3269.0	662.0	1368.0	1883.0	844.0	1409.0	1800.0	4530.0	1218.0	5094.0	4802.0	816.0	7119.0	8697.0	8081.0	3926.0	6626.0	313.0	550.0	508.0	2780.0	101363.0	1384780.0	1935879.091077
sub-0084	1783.0	531.0	3326.0	1599.0	604.0	3368.0	6390.0	4355.0	1367.0	7418.0	3435.0	3484.0	2465.0	4362.0	691.0	1673.0	1761.0	853.0	1172.0	1419.0	5419.0	1238.0	6000.0	5510.0	1015.0	6473.0	8597.0	6868.0	5188.0	4552.0	328.0	489.0	462.0	2689.0	106861.0	1424755.0	2016616.592526
sub-0085	1078.0	683.0	2850.0	1928.0	299.0	3756.0	5816.0	4078.0	1054.0	6395.0	3105.0	3165.0	2000.0	3858.0	644.0	1417.0	1723.0	829.0	1423.0	1654.0	4463.0	1345.0	5204.0	4133.0	848.0	7366.0	7783.0	6441.0	4562.0	4415.0	280.0	411.0	518.0	2585.0	98098.0	1263371.0	1792375.498818
sub-0086	1027.0	944.0	1788.0	1733.0	489.0	3617.0	4802.0	3723.0	913.0	6248.0	2993.0	3030.0	2104.0	2916.0	610.0	1512.0	2073.0	828.0	2072.0	1392.0	4377.0	1281.0	4963.0	4504.0	910.0	6637.0	8340.0	5566.0	4925.0	3798.0	250.0	471.0	683.0	2598.0	94112.0	1217324.0	1694616.740294
sub-0087	1175.0	670.0	2562.0	1675.0	394.0	3221.0	4766.0	3771.0	1061.0	5492.0	3054.0	2774.0	2093.0	3293.0	579.0	1404.0	1833.0	856.0	1372.0	1436.0	4535.0	1356.0	5044.0	4398.0	942.0	5955.0	7695.0	6399.0	4458.0	4870.0	297.0	482.0	460.0	2471.0	92839.1	1238425.0	1729994.060738
sub-0088	1067.0	671.0	1828.0	1018.0	385.0	2943.0	5067.0	2839.0	758.0	4550.0	2440.0	2293.0	1771.0	2980.0	585.0	1299.0	1506.0	628.0	1257.0	933.0	3144.0	1124.0	3886.0	3009.0	732.0	4630.0	6162.0	5384.0	3827.0	3455.0	236.0	454.0	434.0	1976.0	75266.0	1012065.0	1439273.039826
sub-0089	911.0	341.0	2002.0	1641.0	497.0	3225.0	4577.0	3226.0	963.0	6058.0	2701.0	3543.0	1931.0	2816.0	625.0	1413.0	1350.0	748.0	1303.0	1657.0	3336.0	1000.0	4460.0	3778.0	892.0	6517.0	8170.0	5436.0	3783.0	4808.0	295.0	540.0	533.0	2262.0	87334.1	1180599.0	1697302.068012
sub-0090	1161.0	733.0	2507.0	1515.0	383.0	3282.0	5440.0	3573.0	1192.0	4800.0	3039.0	3088.0	2259.0	3743.0	692.0	1453.0	1824.0	729.0	1855.0	1310.0	4355.0	1113.0	4735.0	4422.0	1039.0	6721.0	8250.0	6514.0	4615.0	4566.0	242.0	472.0	481.0	2495.0	94542.6	1298666.0	1841286.422613
sub-0091	1033.0	852.0	2477.0	1453.0	502.0	3621.0	4584.0	3405.0	1059.0	5441.0	2941.0	3356.0	1796.0	3347.0	701.0	1524.0	1904.0	655.0	1223.0	1331.0	4077.0	1316.0	4988.0	4369.0	1015.0	5958.0	8159.0	6315.0	4666.0	4532.0	275.0	413.0	493.0	2517.0	92289.0	1182498.0	1622736.805817
sub-0092	867.0	509.0	2608.0	1335.0	373.0	3036.0	4517.0	3579.0	957.0	5287.0	2586.0	3241.0	1779.0	3171.0	620.0	1414.0	1572.0	667.0	1322.0	1266.0	4024.0	1161.0	4948.0	3964.0	716.0	5496.0	7820.0	4812.0	3361.0	3384.0	241.0	435.0	387.0	2276.0	83718.6	1138958.0	1649412.84859
sub-0093	874.0	602.0	2865.0	1537.0	350.0	2808.0	5448.0	3642.0	948.0	5033.0	2933.0	2569.0	1835.0	3657.0	620.0	1330.0	1499.0	699.0	1362.0	1376.0	3927.0	1260.0	4991.0	3682.0	683.0	5469.0	7715.0	5621.0	3832.0	3653.0	278.0	410.0	478.0	2444.0	86428.2	1157690.0	1604827.51251
sub-0094	1195.0	573.0	3103.0	1726.0	544.0	3193.0	5369.0	3117.0	1019.0	4983.0	2811.0	2683.0	2066.0	2965.0	648.0	1401.0	1702.0	579.0	1178.0	1418.0	4597.0	1555.0	4547.0	4372.0	722.0	5912.0	7617.0	5768.0	3988.0	3928.0	256.0	477.0	460.0	2482.0	88944.4	1185761.0	1754318.092482
sub-0095	1148.0	551.0	1886.0	1522.0	441.0	2939.0	4284.0	3451.0	851.0	3976.0	2440.0	2288.0	1761.0	3275.0	591.0	1332.0	1354.0	602.0	992.0	1343.0	3674.0	1024.0	4556.0	4062.0	773.0	4468.0	6704.0	4945.0	3542.0	4550.0	258.0	492.0	350.0	2075.0	78497.2	1064054.0	1519769.644596
sub-0096	941.0	516.0	1491.0	1600.0	397.0	3732.0	4770.0	3748.0	914.0	4724.0	2524.0	2884.0	1723.0	3646.0	645.0	1247.0	1680.0	662.0	1561.0	1503.0	3587.0	1158.0	3959.0	3942.0	707.0	5269.0	7075.0	5053.0	4749.0	4016.0	253.0	466.0	520.0	2654.0	84311.4	1122883.0	1591959.994078
sub-0097	1079.0	788.0	3035.0	1133.0	524.0	3161.0	5295.0	3804.0	1077.0	4426.0	2998.0	2749.0	1997.0	3672.0	732.0	1453.0	1641.0	746.0	1238.0	1045.0	4242.0	1383.0	4794.0	4346.0	1137.0	6213.0	7223.0	5878.0	4028.0	3727.0	219.0	556.0	418.0	2784.0	89528.2	1233312.0	1690035.283555
sub-0098	1153.0	576.0	2475.0	1971.0	538.0	3154.0	5047.0	3499.0	875.0	6132.0	2708.0	3299.0	1981.0	3237.0	776.0	1408.0	1275.0	781.0	1148.0	1391.0	4052.0	1114.0	4807.0	4381.0	1018.0	5529.0	7653.0	6293.0	3998.0	3603.0	210.0	546.0	373.0	2335.0	89317.1	1284499.0	1877957.031086
sub-0099	1062.0	820.0	2275.0	1187.0	420.0	3150.0	5381.0	4161.0	1158.0	4588.0	2875.0	2809.0	2090.0	3972.0	673.0	1196.0	1702.0	812.0	1528.0	974.0	4055.0	1353.0	4346.0	3385.0	1011.0	6618.0	8412.0	5739.0	4246.0	4329.0	265.0	447.0	403.0	2479.0	89902.4	1270391.0	1844659.504159
sub-0100	1050.0	707.0	2313.0	1669.0	581.0	3598.0	5567.0	4133.0	1262.0	6029.0	3255.0	3614.0	2267.0	3581.0	757.0	1473.0	2017.0	827.0	1510.0	1562.0	4585.0	1505.0	4778.0	4551.0	1190.0	6542.0	8115.0	7039.0	4668.0	5532.0	271.0	575.0	449.0	2570.0	100120.0	1275785.0	1849052.631963
sub-0101	1124.0	606.0	2185.0	1360.0	403.0	3478.0	5038.0	3186.0	808.0	4583.0	2592.0	2634.0	1765.0	2718.0	673.0	1411.0	1348.0	674.0	1161.0	1160.0	3795.0	1265.0	4414.0	3841.0	858.0	5791.0	7116.0	5489.0	4068.0	3988.0	300.0	461.0	379.0	2128.0	82789.1	1162558.0	1581417.997219
sub-0102	1063.0	460.0	2741.0	2156.0	469.0	4171.0	4314.0	3644.0	1268.0	7158.0	2948.0	3729.0	2289.0	3680.0	694.0	1766.0	2053.0	829.0	1917.0	1766.0	4475.0	1080.0	5015.0	4533.0	1019.0	6498.0	10517.0	6242.0	5189.0	5455.0	307.0	514.0	564.0	2925.0	103440.0	1402900.0	1911007.843279
sub-0103	876.0	458.0	2558.0	1435.0	416.0	2939.0	4208.0	3261.0	917.0	4355.0	2286.0	2919.0	1944.0	2838.0	563.0	1213.0	1283.0	539.0	1033.0	1014.0	3693.0	1074.0	4452.0	3283.0	561.0	5335.0	6866.0	4556.0	3504.0	2959.0	258.0	426.0	409.0	2119.0	76542.4	1087050.0	1108642.607559
sub-0104	940.0	474.0	1929.0	1580.0	305.0	2943.0	4393.0	2939.0	860.0	5093.0	2880.0	3144.0	2083.0	3307.0	589.0	1208.0	2051.0	722.0	1571.0	1409.0	3773.0	1253.0	4691.0	3511.0	797.0	5559.0	6807.0	5592.0	3670.0	3447.0	207.0	476.0	391.0	2274.0	82866.6	1065717.0	1425825.718233
sub-0105	933.0	668.0	2305.0	1674.0	628.0	3732.0	5396.0	4381.0	1259.0	5682.0	3164.0	3656.0	2209.0	3681.0	737.0	1385.0	1606.0	872.0	1521.0	1972.0	4566.0	1543.0	5634.0	4658.0	878.0	6561.0	8763.0	6436.0	4537.0	5002.0	269.0	602.0	464.0	2790.0	100164.0	1391708.0	1968867.859121
sub-0106	1513.0	644.0	2382.0	2028.0	636.0	3627.0	4762.0	3377.0	1007.0	5920.0	2995.0	3509.0	1850.0	3506.0	871.0	1765.0	1648.0	847.0	1442.0	1585.0	5037.0	1446.0	5296.0	4356.0	1049.0	7121.0	9633.0	5979.0	5236.0	4869.0	277.0	513.0	506.0	2652.0	99879.8	1333320.0	1882717.505402
sub-0107	829.0	500.0	2099.0	1388.0	459.0	3559.0	4220.0	2985.0	927.0	5400.0	2878.0	2490.0	1756.0	2950.0	704.0	1304.0	1547.0	656.0	1049.0	1200.0	3637.0	1116.0	4795.0	3473.0	896.0	5289.0	6835.0	5585.0	3608.0	3360.0	218.0	439.0	386.0	2293.0	80829.6	1094239.0	1464321.835302
sub-0108	1074.0	442.0	2640.0	1685.0	377.0	3354.0	4664.0	3239.0	998.0	5794.0	2795.0	2849.0	2050.0	3509.0	764.0	1321.0	2069.0	672.0	1519.0	1292.0	4007.0	1178.0	4930.0	3850.0	971.0	5662.0	7915.0	5250.0	4411.0	4196.0	218.0	447.0	563.0	2398.0	89089.0	1161018.0	1415677.034455
sub-0109	1208.0	511.0	2458.0	1662.0	441.0	3049.0	5252.0	4485.0	941.0	5309.0	2738.0	3314.0	2068.0	4083.0	687.0	1536.0	1373.0	679.0	1315.0	1507.0	4586.0	1137.0	5236.0	3953.0	881.0	6391.0	7961.0	5941.0	4855.0	4854.0	318.0	494.0	446.0	2443.0	94107.9	1272264.0	1652903.267276
sub-0110	1058.0	767.0	2787.0	1420.0	375.0	3482.0	4665.0	3904.0	990.0	4703.0	2755.0	2599.0	2290.0	3861.0	623.0	1379.0	1616.0	727.0	1574.0	1225.0	4267.0	1382.0	5031.0	3821.0	1030.0	7587.0	7302.0	5634.0	4556.0	4654.0	295.0	464.0	538.0	2414.0	91737.7	1201554.0	1678438.94714
sub-0111	960.0	670.0	2515.0	1839.0	368.0	3617.0	4853.0	3223.0	1225.0	6786.0	2812.0	3295.0	1977.0	3324.0	747.0	1734.0	2051.0	856.0	1657.0	1574.0	4239.0	1483.0	5450.0	4116.0	1009.0	7011.0	9147.0	5287.0	4339.0	4097.0	284.0	460.0	509.0	2456.0	95933.0	1361418.0	1963943.654876
sub-0112	1106.0	491.0	2288.0	1831.0	635.0	3443.0	4931.0	3928.0	1156.0	6728.0	3244.0	3180.0	1787.0	3220.0	808.0	1494.0	1444.0	965.0	1499.0	1342.0	4456.0	1313.0	5563.0	4729.0	910.0	7704.0	8928.0	4962.0	4636.0	4193.0	287.0	564.0	541.0	2688.0	96983.8	1398150.0	1760027.878927
sub-0113	922.0	447.0	2477.0	1813.0	456.0	3524.0	4683.0	3541.0	967.0	5688.0	2907.0	2827.0	1870.0	3178.0	765.0	1590.0	2149.0	713.0	1396.0	1273.0	3741.0	1146.0	5030.0	4481.0	1265.0	5707.0	8448.0	7451.0	4120.0	4610.0	245.0	541.0	475.0	2297.0	92666.0	1291388.0	1680227.313956
sub-0114	976.0	621.0	2546.0	2052.0	588.0	3664.0	4743.0	3702.0	1177.0	6127.0	2689.0	3359.0	2024.0	3121.0	586.0	1214.0	1597.0	733.0	1391.0	1915.0	3992.0	1145.0	4992.0	4038.0	960.0	6433.0	7427.0	5171.0	4276.0	3803.0	289.0	556.0	493.0	2319.0	90714.1	1196740.0	1702292.523486
sub-0115	1068.0	612.0	2760.0	1432.0	530.0	3600.0	4719.0	3674.0	1032.0	6126.0	2818.0	2757.0	2090.0	3454.0	728.0	1452.0	1804.0	769.0	1422.0	1154.0	4305.0	1225.0	5923.0	4252.0	892.0	5994.0	7472.0	5748.0	4514.0	5235.0	256.0	482.0	466.0	2678.0	93426.5	1321992.0	1912092.743333
sub-0116	1090.0	609.0	2768.0	1606.0	471.0	3469.0	5160.0	4183.0	834.0	6427.0	3292.0	3402.0	2288.0	3861.0	756.0	1994.0	1669.0	812.0	1921.0	1467.0	4713.0	1050.0	5111.0	4458.0	1029.0	7219.0	8058.0	6970.0	4266.0	4542.0	294.0	468.0	444.0	2900.0	99600.8	1270640.0	1749258.613103
sub-0117	803.0	415.0	1844.0	1109.0	505.0	2673.0	4134.0	2758.0	896.0	4691.0	2501.0	2510.0	1820.0	2930.0	621.0	1191.0	1529.0	677.0	1332.0	1141.0	3379.0	947.0	4035.0	3078.0	636.0	4842.0	6642.0	5063.0	3342.0	3324.0	256.0	414.0	385.0	2254.0	74671.2	1043999.0	1397748.806017
sub-0118	1125.0	497.0	2088.0	1323.0	493.0	3178.0	5239.0	3815.0	1031.0	4707.0	2708.0	2714.0	1934.0	3259.0	607.0	1444.0	1750.0	765.0	1506.0	1118.0	3811.0	1225.0	4109.0	4167.0	959.0	5922.0	7766.0	5541.0	4371.0	4102.0	255.0	461.0	441.0	2126.0	86540.0	1133119.0	1451569.794053
sub-0119	860.0	505.0	2012.0	1397.0	522.0	3266.0	4476.0	3956.0	859.0	4617.0	2874.0	2371.0	1794.0	2928.0	713.0	1583.0	1805.0	784.0	1556.0	1185.0	4155.0	1046.0	5044.0	3975.0	1015.0	5213.0	6911.0	5143.0	3243.0	4602.0	274.0	498.0	313.0	2687.0	84101.7	1137101.0	1561399.349777
sub-0120	1085.0	620.0	2345.0	1681.0	674.0	3618.0	4612.0	4338.0	1074.0	5589.0	3089.0	3218.0	2255.0	3730.0	753.0	1510.0	1591.0	744.0	1493.0	1777.0	4455.0	1162.0	4966.0	4763.0	1085.0	6561.0	8012.0	6049.0	4180.0	4653.0	265.0	536.0	401.0	2540.0	95414.5	1294252.0	1876891.541295
sub-0121	1144.0	655.0	2294.0	1423.0	587.0	3730.0	5103.0	3859.0	1255.0	4789.0	2778.0	2227.0	2038.0	3436.0	598.0	1393.0	1517.0	778.0	1320.0	1018.0	4554.0	1366.0	4923.0	4394.0	977.0	5690.0	7274.0	5905.0	3816.0	4924.0	261.0	471.0	443.0	2723.0	89569.0	1184213.0	1653487.109655
sub-0122	1053.0	434.0	1837.0	1375.0	398.0	2802.0	4346.0	3418.0	893.0	4631.0	2280.0	2995.0	1555.0	2949.0	720.0	1163.0	1233.0	610.0	1032.0	1311.0	3442.0	927.0	4278.0	3041.0	743.0	5346.0	6655.0	4686.0	3692.0	3352.0	241.0	449.0	360.0	2311.0	76553.0	1090074.0	1521894.915063
sub-0123	1164.0	716.0	2157.0	1871.0	476.0	3350.0	4158.0	3543.0	1033.0	5860.0	2729.0	3371.0	2112.0	3411.0	738.0	1317.0	1766.0	717.0	1358.0	1466.0	4119.0	1205.0	4765.0	4669.0	966.0	5829.0	7863.0	5879.0	4084.0	4195.0	248.0	441.0	423.0	2231.0	90124.4	1175970.0	1655720.079268
sub-0124	823.0	515.0	2060.0	1416.0	428.0	2771.0	4583.0	3003.0	719.0	5226.0	2720.0	2601.0	1705.0	2986.0	566.0	1140.0	1565.0	611.0	1360.0	1154.0	3346.0	921.0	4280.0	3485.0	741.0	5333.0	6916.0	4969.0	3261.0	2791.0	228.0	436.0	338.0	2083.0	77072.4	1023550.0	1494722.711874
sub-0125	909.0	501.0	1881.0	1480.0	500.0	2795.0	3657.0	3322.0	720.0	5064.0	2287.0	2457.0	1800.0	2603.0	692.0	1212.0	1317.0	741.0	1085.0	1204.0	3585.0	1076.0	4894.0	3610.0	723.0	4685.0	5949.0	4838.0	3182.0	3600.0	249.0	488.0	312.0	1942.0	75354.0	981014.0	1124975.076603
sub-0126	1209.0	510.0	1971.0	1280.0	367.0	2872.0	5141.0	3197.0	803.0	4461.0	2469.0	1919.0	1800.0	3087.0	637.0	1205.0	1464.0	668.0	1111.0	926.0	3621.0	1066.0	4347.0	3547.0	615.0	4767.0	6349.0	5075.0	3670.0	3927.0	276.0	377.0	358.0	2071.0	77161.2	1025098.0	1460250.944245
sub-0127	1216.0	955.0	2766.0	983.0	348.0	3643.0	5996.0	3707.0	964.0	5928.0	2931.0	3676.0	2310.0	3875.0	892.0	1463.0	1505.0	808.0	1282.0	1041.0	4687.0	1284.0	5443.0	3764.0	1095.0	7193.0	8023.0	5637.0	4609.0	5245.0	300.0	416.0	450.0	2406.0	96770.1	1250379.0	1733621.809915
sub-0128	760.0	588.0	2849.0	1541.0	485.0	3707.0	4457.0	3273.0	1290.0	6022.0	3113.0	3432.0	2204.0	2860.0	723.0	1488.0	2580.0	831.0	1861.0	1574.0	4647.0	1363.0	5868.0	5069.0	1020.0	6171.0	7685.0	6733.0	4486.0	4716.0	276.0	538.0	514.0	2527.0	97226.6	1324911.0	1875901.763344
sub-0129	960.0	629.0	2508.0	2086.0	656.0	3579.0	4927.0	4425.0	1160.0	7672.0	3228.0	3776.0	2160.0	3990.0	570.0	1563.0	2356.0	813.0	1870.0	1796.0	4625.0	1480.0	5983.0	4390.0	922.0	6918.0	8803.0	6158.0	4620.0	4335.0	291.0	515.0	599.0	2623.0	102979.0	1342807.0	1863413.040649
sub-0130	1006.0	678.0	2267.0	1504.0	440.0	3154.0	3880.0	3929.0	1201.0	5252.0	2602.0	2912.0	1800.0	3515.0	588.0	1515.0	1470.0	625.0	1138.0	1262.0	4579.0	1133.0	4425.0	4305.0	1136.0	5523.0	7489.0	5448.0	4111.0	4655.0	225.0	407.0	475.0	2078.0	86723.7	1096813.0	1168998.161613
sub-0131	1279.0	779.0	2973.0	1178.0	508.0	3174.0	4777.0	3844.0	984.0	4977.0	2860.0	2642.0	2076.0	3738.0	797.0	1733.0	1945.0	721.0	1598.0	942.0	4334.0	1457.0	5506.0	4498.0	1121.0	6796.0	9034.0	6168.0	4665.0	4719.0	277.0	445.0	595.0	2391.0	95522.9	1246408.0	1555863.54171
sub-0132	970.0	489.0	2367.0	1563.0	464.0	3145.0	4798.0	3601.0	929.0	4908.0	3062.0	2277.0	2027.0	3189.0	560.0	1272.0	1653.0	758.0	1503.0	1113.0	4216.0	1156.0	4887.0	4364.0	642.0	6219.0	8668.0	4863.0	4421.0	3958.0	300.0	414.0	525.0	2806.0	88082.8	1218567.0	1850395.940613
sub-0133	993.0	824.0	2320.0	1604.0	300.0	2654.0	3447.0	2550.0	756.0	5074.0	2967.0	2710.0	2245.0	2441.0	714.0	1040.0	1501.0	849.0	1214.0	1192.0	3016.0	1149.0	4650.0	3519.0	850.0	5967.0	6476.0	4217.0	4051.0	3359.0	282.0	483.0	439.0	2191.0	78042.4	1065523.0	1467451.201819
sub-0134	795.0	640.0	2173.0	1434.0	398.0	3414.0	4274.0	2931.0	690.0	4924.0	2628.0	2197.0	1890.0	2669.0	678.0	1367.0	1297.0	664.0	1187.0	924.0	3784.0	968.0	4174.0	3603.0	557.0	5159.0	6331.0	5518.0	3657.0	3689.0	206.0	510.0	361.0	2025.0	77693.6	1040423.0	1510727.096417
sub-0135	1452.0	490.0	2902.0	1694.0	517.0	3892.0	6487.0	4219.0	873.0	6500.0	3034.0	3411.0	2471.0	3938.0	709.0	1887.0	1456.0	926.0	1544.0	1362.0	5008.0	1057.0	5988.0	5344.0	1182.0	6886.0	10237.0	6517.0	4129.0	4349.0	282.0	518.0	469.0	2601.0	104333.0	1313529.0	1942826.841048
sub-0136	971.0	639.0	2775.0	1817.0	433.0	3506.0	5487.0	3917.0	928.0	5575.0	2878.0	3721.0	2393.0	3588.0	608.0	1759.0	1906.0	699.0	1600.0	1643.0	4458.0	1506.0	5220.0	3889.0	1001.0	7428.0	7987.0	6399.0	4231.0	4326.0	295.0	467.0	403.0	2411.0	96854.3	1382108.0	1416220.653141
sub-0137	1140.0	718.0	2309.0	1253.0	436.0	3160.0	5410.0	3616.0	810.0	5090.0	2981.0	2710.0	2455.0	3539.0	679.0	1367.0	1668.0	781.0	1337.0	1308.0	3865.0	1280.0	4634.0	3893.0	1084.0	5969.0	8457.0	5529.0	4080.0	3270.0	273.0	496.0	438.0	2538.0	88568.2	1256533.0	1706146.485678
sub-0138	967.0	511.0	2072.0	1165.0	451.0	3039.0	4138.0	3145.0	807.0	4518.0	2199.0	2169.0	1524.0	2758.0	553.0	1194.0	1242.0	570.0	1024.0	943.0	3318.0	893.0	3981.0	3049.0	658.0	4504.0	6235.0	4542.0	3372.0	3438.0	231.0	423.0	379.0	2213.0	72183.8	943638.0	955167.38016
sub-0139	960.0	633.0	2319.0	1829.0	564.0	3372.0	4691.0	3854.0	1079.0	5509.0	2609.0	3490.0	1774.0	3629.0	654.0	1335.0	1437.0	672.0	1294.0	1654.0	4185.0	1295.0	5136.0	3536.0	972.0	6149.0	7326.0	6181.0	4483.0	5008.0	282.0	430.0	477.0	2610.0	91426.8	1238321.0	1756345.520581
sub-0140	1574.0	574.0	2221.0	1296.0	465.0	3205.0	5578.0	4022.0	881.0	6065.0	2488.0	2950.0	1918.0	3530.0	763.0	1377.0	1599.0	730.0	1468.0	1323.0	3895.0	867.0	4793.0	3731.0	931.0	6190.0	7699.0	5443.0	4319.0	4173.0	272.0	555.0	408.0	2281.0	89537.5	1224445.0	1767979.483482
sub-0141	876.0	450.0	2035.0	1427.0	371.0	2877.0	3919.0	2954.0	999.0	4794.0	2458.0	2690.0	1662.0	2708.0	544.0	1053.0	1423.0	555.0	1198.0	1380.0	3961.0	1009.0	4373.0	3065.0	618.0	5116.0	5782.0	4754.0	3245.0	3580.0	227.0	497.0	458.0	2083.0	75127.0	1048031.0	1404130.308135
sub-0142	992.0	757.0	2662.0	1656.0	331.0	2507.0	3926.0	3090.0	817.0	4650.0	2640.0	3714.0	1979.0	3194.0	640.0	1248.0	1235.0	710.0	1159.0	1858.0	3980.0	1229.0	4554.0	3935.0	834.0	5965.0	7702.0	5203.0	4080.0	4318.0	231.0	472.0	465.0	2136.0	84868.3	1096790.0	1578673.189074
sub-0143	794.0	453.0	2065.0	1294.0	373.0	2866.0	4078.0	3005.0	900.0	4458.0	2667.0	2884.0	1887.0	3262.0	678.0	1262.0	1513.0	673.0	1151.0	1305.0	3492.0	865.0	4376.0	3396.0	776.0	5113.0	7183.0	5185.0	3529.0	3835.0	239.0	428.0	436.0	2143.0	78510.6	1075904.0	1500769.682063
