Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0382	2116.0	2728.7	6668.7	4260.6	1115.7	6877.7	11233.7	9026.8	4977.3	14798.2	7356.6	6713.2	3753.6	7546.0	1348.7	3679.1	3927.0	1059.5	3140.4	4714.2	10047.9	4670.3	15289.0	9618.0	3772.8	16083.6	19631.4	13480.2	10600.8	10182.4	337.0	943.5	855.8	10140.5	2156.3	3165.1	5730.4	3334.9	1066.0	6389.9	11178.1	7489.0	4119.2	14371.5	8103.9	6175.4	4373.3	7270.5	1712.1	4410.1	3989.3	1608.1	4129.0	4746.2	8700.8	4795.1	13860.4	9139.9	2021.7	17931.5	16754.9	14654.4	7436.4	9728.8	438.8	681.8	568.9	9890.8	32058.2	33396.5	263051.771711	253635.975672	516687.747383	1701140.0	1880741.632385
sub-0383	3844.5	3021.9	7927.4	3119.5	895.4	7183.4	11940.8	7411.2	3648.4	10780.6	6722.0	6100.6	4731.5	6589.4	1357.0	4612.7	4518.8	1126.8	3726.6	2817.0	10261.9	4975.2	16531.0	11329.8	3211.4	16523.3	23829.7	12947.4	11741.3	15853.4	294.7	590.2	872.0	10065.5	3346.3	3392.1	7314.4	3338.2	1140.2	7907.6	12693.7	7729.2	3183.4	14916.4	7258.3	6464.3	4434.2	8381.9	1693.1	5433.6	4016.6	1357.8	3870.6	3186.2	10191.8	5116.2	16381.1	11942.3	2031.4	15706.1	23978.0	14123.2	8778.3	8821.2	301.7	744.4	591.9	11261.1	37816.5	36136.2	274991.348466	273871.410027	548862.758493	1701161.0	1890662.688998
sub-0384	3643.5	2286.2	5256.2	2564.1	670.8	6758.1	10915.9	6779.0	3347.8	9396.4	6726.4	5606.8	3515.3	6188.8	1383.3	3795.0	2743.1	851.8	2730.4	3146.5	6425.2	4984.6	11409.7	9193.2	3000.9	10989.1	17007.4	12704.7	6918.9	8157.6	276.7	589.7	909.0	8479.2	3502.8	3120.0	5200.1	2808.2	840.8	5088.8	10266.1	5872.6	3443.4	11919.1	7403.4	7250.9	3701.7	7038.8	1355.6	5610.8	2332.9	1139.1	2818.3	3895.2	6354.4	4642.4	10940.0	8201.8	1694.6	11123.2	15532.6	11633.1	6322.1	7417.5	443.6	538.9	572.2	7642.4	28985.5	29590.6	217911.017423	216078.654206	433989.671629	1369022.0	1410322.863128
sub-0385	3227.2	2907.5	6738.6	2371.8	1027.6	6120.5	9765.3	7057.4	3554.9	11996.8	7198.3	5282.6	3402.5	5765.1	1558.6	4254.0	2908.1	1118.7	2654.4	2866.1	6946.8	3894.8	12728.4	8360.0	2056.2	13159.1	16208.0	13014.2	5835.0	7263.8	240.3	561.9	826.5	9816.5	3059.8	2714.4	6079.7	2819.3	778.7	6389.5	10917.0	5435.3	3158.0	9168.2	7871.4	6283.4	3759.3	6941.8	1683.1	4996.9	3345.3	1369.3	2941.7	2880.6	6809.2	4126.2	14083.8	8813.6	1976.9	12451.5	16111.4	12647.4	6049.5	7431.7	319.9	501.6	600.3	8319.9	25883.6	24470.9	217389.405833	215485.75641	432875.162243	1378419.0	1540054.685049
sub-0386	3443.4	3017.9	8307.6	2887.9	1227.9	9043.1	11114.6	7666.5	3444.8	11764.2	7409.3	4918.4	3662.8	6155.8	2086.2	4021.2	3459.6	1122.6	3032.8	2853.3	8892.6	4493.1	14416.5	10487.7	3194.5	13933.9	19166.3	13915.8	8321.7	11251.3	249.6	772.2	661.4	10582.4	2954.3	2844.7	7199.2	2806.2	936.1	7238.7	15023.9	7919.2	3150.9	10428.5	6903.0	5933.3	4815.9	7763.9	1749.5	4597.1	3616.8	1381.4	3369.6	3160.0	8122.9	4635.9	15016.8	11568.0	2004.5	14132.2	19176.8	15344.9	6420.6	9102.8	395.6	908.4	615.5	10405.6	32063.2	32890.3	250975.973357	251695.177133	502671.15049	1611915.0	1741556.91565
sub-0387	1529.4	3153.4	7745.7	4825.6	1356.2	8474.0	9309.8	6516.1	3622.0	13308.9	7754.8	7370.9	5173.1	6709.5	1641.0	4534.2	4525.3	1131.5	4779.4	5473.2	8937.9	5263.0	13932.4	11324.8	2947.3	15286.1	21979.4	14052.2	10243.2	8807.5	314.0	621.5	861.7	11410.3	2872.6	2995.2	7400.5	4677.8	855.8	7474.5	10604.3	7417.4	3536.8	13111.9	7870.6	8028.4	4453.4	7137.7	1367.8	7451.4	3631.2	1607.5	4902.5	5303.8	8898.2	4832.8	14756.5	10806.4	1963.6	14430.8	22745.1	13400.2	8214.4	8745.2	312.3	563.0	740.6	11292.8	31558.1	32115.0	265396.376752	265754.556634	531150.933385	1608407.0	1734145.008884
sub-0388	3398.2	2740.2	6956.7	2324.5	906.4	6840.3	8776.5	6372.8	3437.7	8637.5	7765.6	4930.9	3396.8	5976.2	1681.9	5049.3	3103.2	1156.8	3317.6	2770.1	7839.7	4688.8	13906.4	8568.8	3413.2	14387.0	21684.7	12545.2	8828.8	10920.0	270.0	535.3	667.0	10732.5	2902.0	2853.1	6835.1	2061.8	976.5	7107.2	11258.8	5719.5	2876.5	9121.9	8127.4	5227.4	4527.8	5599.6	1513.5	5912.1	3783.0	1320.3	3512.8	2573.8	7396.3	4380.9	13640.6	8799.8	2053.9	14979.4	19646.4	11953.3	7182.5	7630.5	403.8	533.2	584.6	9643.3	29550.7	30751.0	234798.206688	229799.66484	464597.871528	1598717.0	1819258.565269
sub-0389	2911.9	2891.0	6550.6	3123.8	627.0	6645.9	10083.4	6631.3	3753.0	11132.3	7318.2	6310.9	3317.7	5737.3	1777.8	4083.6	4762.3	1208.6	3629.4	3783.6	8154.9	4454.2	15341.4	9798.3	2551.8	16231.1	19523.2	12822.2	8990.2	9341.5	283.6	720.8	1151.5	10987.5	2540.8	3188.7	7821.7	2818.0	616.9	5950.3	12221.1	5763.3	3634.3	11354.9	7867.0	7798.4	3771.9	6757.4	1737.4	4623.6	3646.6	1544.0	3591.8	4424.7	7455.7	4273.0	14989.2	10502.4	2148.4	14377.7	18238.2	12184.7	7426.1	7545.1	385.7	562.0	742.0	11028.3	36721.2	36441.0	251486.046349	248139.807534	499625.853883	1573583.0	1712163.749388
sub-0390	3280.9	2901.1	6195.1	2585.7	1560.8	6363.5	12273.6	6961.9	4169.4	10836.6	7451.8	5852.5	4101.5	6610.2	1577.9	3427.2	4460.8	1231.2	3773.3	3294.5	7810.0	4771.3	13276.9	10564.1	2496.3	14469.7	17987.0	13131.1	7900.7	9120.4	304.0	791.8	847.6	10950.2	3116.9	2825.1	6449.0	2870.9	792.4	6542.0	12451.4	7649.7	3375.1	11532.3	7509.3	6140.7	3771.8	7333.2	1712.6	5529.5	4195.0	996.6	3992.1	3170.2	7911.4	4594.5	14365.2	8766.9	2080.7	14000.8	20265.1	11798.8	7299.7	9696.2	378.4	717.4	667.6	9390.6	29644.6	29041.9	241216.023458	241150.670111	482366.693569	1533645.0	1566652.166091
sub-0391	2965.2	2761.2	7001.7	3126.1	780.7	6217.8	8628.0	6194.1	3783.5	10519.2	6446.3	6649.8	4175.8	5465.7	1480.7	3889.9	3791.1	809.0	3246.7	4214.5	7652.8	3991.3	13319.5	8669.5	2145.6	11597.7	18322.4	12657.6	8548.7	7937.6	212.5	662.2	662.8	8587.6	3052.7	2152.6	5662.5	2860.0	893.9	6492.8	8848.6	6532.6	2996.1	9524.5	6844.2	7688.7	3455.0	6446.3	1463.4	5171.1	3071.4	1179.2	3646.4	3820.1	7580.7	4072.2	13138.2	9206.5	1826.3	12365.6	16949.4	12269.7	6350.5	8448.0	382.7	619.2	492.3	9255.2	27419.7	26101.8	223220.546421	219867.314275	443087.860696	1382378.0	1422057.340236
sub-0392	2835.9	3052.4	6512.0	2550.4	681.5	7268.3	8966.4	5674.4	3553.7	11196.6	7911.0	4681.4	4596.7	6119.4	1618.3	4160.9	3566.2	1211.5	3432.5	2735.8	6514.4	4005.3	13524.0	9229.7	2428.4	13503.7	18104.5	13888.0	8405.2	7538.3	284.6	566.7	784.8	10113.3	3487.4	2388.4	5019.1	2876.7	859.4	6221.0	10284.4	5467.3	3398.6	10728.9	8424.8	5082.0	3993.9	6819.6	1575.4	3974.5	3070.6	1727.0	3283.2	2972.4	8268.3	4574.6	13462.7	10283.7	2124.2	14481.6	17358.3	11677.2	7732.9	8606.9	366.4	507.2	639.7	10293.2	30631.4	30202.8	229869.236711	228105.67444	457974.911151	1513825.0	1661699.694599
sub-0393	2760.8	2985.7	6305.6	2997.5	930.6	6158.4	9746.0	5971.9	3613.4	10541.6	6842.7	5030.6	3835.5	5822.9	1358.8	4468.4	3051.2	1222.9	3108.2	3007.4	7795.2	4582.6	13836.7	8762.6	2805.2	11738.5	19008.1	11622.7	8412.3	9838.7	287.9	726.0	578.3	10416.5	3141.1	2569.1	6616.6	2886.5	1092.8	6224.6	11284.1	6561.3	3252.1	11590.5	7168.5	4833.4	3667.9	7563.6	1358.1	4108.5	3759.7	1377.8	3853.0	2839.7	7054.7	3990.4	12284.3	9961.4	2244.7	13502.5	18460.5	11790.5	6222.4	8270.7	429.3	656.0	535.8	9958.9	20178.6	21494.8	216839.995668	218554.482076	435394.477744	1510538.0	1680004.488036
sub-0394	3091.0	2884.4	5957.8	2831.7	736.0	6270.3	10549.8	5438.8	3367.1	10352.2	7190.0	6061.1	3453.8	5936.2	1312.1	4222.7	3826.3	1091.5	3275.6	2648.3	7113.0	4377.5	13268.7	9416.4	3160.3	12110.1	17882.0	13678.7	8959.7	8425.0	265.3	535.3	877.5	9260.6	2798.6	2239.5	5690.5	3122.7	643.9	5766.2	10124.8	6215.7	3694.0	10532.6	7774.2	6070.1	4040.0	6229.0	1319.8	5002.6	3455.4	1555.7	3492.0	3157.3	7802.0	4178.8	13052.1	9527.4	1845.0	11834.6	18052.2	13818.0	7311.6	9022.5	330.5	507.0	585.6	9642.3	28023.1	27337.6	227190.298473	226921.187486	454111.485959	1466891.0	1537165.703066
sub-0395	3334.6	2241.2	5595.1	3460.7	1360.1	7892.1	9308.6	6021.1	4021.2	12287.2	6114.6	5878.9	3080.3	6069.9	1830.0	4158.2	4530.7	964.1	3704.8	3951.7	6982.2	4404.2	12944.9	9354.5	1999.3	12085.6	17915.0	13897.7	8413.1	9963.7	230.0	746.5	1094.5	10391.3	3067.3	2392.2	5685.6	3231.8	963.6	6225.6	11722.2	6158.1	3771.1	10552.1	6076.7	6724.9	3429.1	6351.2	1378.9	4286.7	3473.7	1245.8	4126.4	4202.5	7319.5	4106.5	11679.1	10583.1	1597.3	11538.4	17138.2	13452.6	7413.1	8876.9	451.6	506.7	687.1	10272.8	25227.9	25373.6	229869.649121	224661.895014	454531.544135	1441002.0	1587645.238482
sub-0396	2542.4	2322.7	6030.4	1847.4	686.3	5486.2	9241.2	5787.3	3233.5	9009.6	5726.2	5666.3	3291.5	5076.2	1314.0	3350.2	3114.4	871.2	2178.6	2912.9	7922.6	4039.6	12428.5	8105.3	2136.7	10719.0	14403.3	10758.0	6268.9	8893.6	190.9	525.4	548.9	8056.9	2622.1	2568.3	4990.3	2523.2	546.5	5105.1	9996.5	5293.0	3117.9	9167.7	6837.3	6361.1	3467.4	5480.0	1477.6	4804.7	3479.7	1110.4	2975.2	2983.8	7597.7	3721.5	12347.3	7857.4	1793.4	9314.8	14834.5	11517.9	4931.1	8095.8	262.9	464.6	326.0	7308.7	24592.9	26566.7	198168.887164	199221.373686	397390.26085	1366409.0	1470070.763584
sub-0397	2457.7	2700.7	8405.5	3068.6	875.2	6256.8	10473.8	7782.8	4236.3	12522.6	7114.3	5732.9	3017.0	7204.9	1519.2	3998.0	3164.3	1042.7	2782.5	3450.2	8240.1	4501.5	13825.2	10139.6	2999.0	13690.2	21317.2	13747.0	8124.4	9274.7	252.2	798.3	752.3	10458.1	2529.7	3188.7	5910.6	3254.1	702.1	6309.6	15662.3	6853.3	3756.8	11079.8	7215.8	6119.5	4138.9	6908.9	1503.4	5513.6	3220.8	1256.9	2894.4	3556.2	7499.6	4440.1	13190.0	9225.6	1933.9	15468.6	18976.8	14676.2	6371.0	7737.8	376.6	587.6	414.5	10199.7	32616.8	35166.0	246550.115114	244763.931874	491314.046988	1569289.0	1706917.233679
sub-0398	2694.0	1871.0	5275.8	2110.5	831.0	5246.3	8957.2	6278.0	3292.5	7109.8	5630.9	4751.8	3313.3	3962.8	1480.4	3089.2	3330.9	842.2	2882.3	2993.0	6274.5	3613.2	11085.2	6571.6	1753.1	8994.1	14482.0	8756.7	6306.2	7591.3	244.4	596.3	681.3	9378.2	1985.6	2122.7	4508.7	2117.3	699.2	5514.6	9144.8	4976.4	3445.9	8168.4	5395.0	4588.7	2954.3	5401.2	1487.4	3935.9	2799.6	1037.7	3220.0	3228.1	6421.9	3548.2	11405.9	6717.7	1470.4	9679.1	15250.1	9221.6	5994.8	7003.0	256.6	593.6	543.4	9879.0	18871.5	18645.6	180002.430079	180556.224244	360558.654323	1323325.0	1307038.953272
sub-0399	2770.0	2962.8	5912.1	2065.7	655.7	7234.7	10910.3	7399.9	3833.4	10423.4	7598.4	5176.5	4034.0	5731.1	1395.2	4328.1	4137.3	1119.4	3276.5	2538.0	6642.9	4887.8	11967.3	9588.6	3147.4	12525.3	18356.5	13389.9	7886.0	9393.6	227.5	673.5	755.9	10944.6	2526.0	2308.3	6022.1	2744.4	675.4	6911.2	10157.8	6603.1	3596.1	11054.8	7068.2	5833.3	4113.4	6596.5	1737.6	5598.0	3792.2	1289.3	4340.6	3104.7	6529.1	4585.7	11842.4	10870.1	1735.3	13062.8	18601.4	12399.7	7575.1	9820.5	348.4	735.2	521.0	11025.6	28549.2	27283.3	229049.692807	230204.671793	459254.3646	1554656.0	1365192.272309
sub-0400	2578.9	2344.7	6783.0	3599.5	1086.1	6801.7	10419.0	7230.6	3856.1	11905.5	7036.8	6575.4	3831.5	6141.7	1517.3	4422.5	3565.8	1321.0	3201.5	5459.7	8692.0	4910.7	15970.6	10049.7	2591.8	16930.2	21083.5	13764.3	8555.9	10354.0	444.7	670.0	876.2	10582.6	2296.7	2983.8	5753.6	3537.6	1023.0	5691.9	12261.7	6932.5	3094.7	12451.9	7639.9	7574.1	5131.6	6894.4	1536.3	4458.7	2917.6	1426.1	3746.7	5278.9	8911.5	4607.6	16222.5	11735.2	2098.9	16219.5	19501.5	12095.4	6627.7	9411.3	294.2	732.3	741.7	10557.1	36106.1	37048.4	262455.457802	260641.092351	523096.550153	1520200.0	1638103.678764
sub-0401	2450.7	2374.9	5157.7	2798.0	821.8	5634.8	7773.3	4761.9	2897.2	9407.8	5369.4	4671.9	2441.9	4272.8	1241.0	3647.8	2494.9	813.6	3080.6	3081.4	7137.5	3200.7	10637.9	8192.1	2629.6	10584.9	14537.6	9578.2	6369.0	7221.9	268.6	485.7	696.4	8955.9	2423.0	2258.9	5315.7	3055.0	805.8	4977.7	8988.9	4577.9	2724.0	7860.8	5193.8	5645.7	3158.9	5365.7	1272.3	3524.6	2671.6	1012.7	3027.6	3393.0	6925.7	3841.6	11983.7	8172.0	1492.6	9003.7	14192.0	9598.8	5370.1	8034.5	267.1	484.8	396.8	8331.8	20099.9	20665.6	183883.421758	184333.709876	368217.131634	1260567.0	1400739.320748
sub-0402	3029.5	3254.2	7570.5	3243.2	1187.6	7992.7	13135.9	9039.6	4370.6	13231.9	7885.2	7340.4	5571.2	6652.5	1832.0	4259.1	4112.0	1302.1	3541.1	3468.2	9076.2	5348.6	13712.9	11212.8	2913.0	15879.7	21054.1	12680.2	9116.4	10535.8	301.2	919.6	917.3	10248.3	3273.0	3107.5	7166.5	3578.2	1444.8	7899.7	13503.5	8189.7	3826.2	15222.5	7926.0	6834.7	4514.2	9067.0	1933.1	5766.0	3514.8	1391.5	3582.4	4089.2	7479.9	4835.1	15943.9	11614.3	2353.3	16565.1	20467.8	13519.8	7729.7	9514.8	395.5	890.2	740.3	9729.6	44431.2	44549.6	278405.540775	280586.379121	558991.919896	1685153.0	1850359.065712
sub-0403	3820.6	2723.1	7925.8	3510.1	731.7	7918.3	10313.6	8050.9	4060.1	12186.2	7718.2	7412.7	4652.4	6829.9	2000.5	4220.0	3853.7	1623.3	3577.0	3625.7	8453.7	5310.2	16467.4	10784.2	2518.9	15741.6	23946.4	13833.2	10059.8	12761.6	253.0	816.4	700.1	11058.3	3341.4	3214.3	9256.3	3122.9	999.8	7236.1	15208.7	7665.0	3770.9	12169.4	8488.4	7240.1	4443.4	7288.1	2153.0	6723.5	3802.5	1486.9	4464.3	4063.4	7686.4	5365.6	15641.5	10786.4	2118.8	16067.1	22375.6	12839.2	7620.4	10039.0	393.5	705.7	639.5	10628.3	37008.1	39672.2	276125.931765	276667.088141	552793.019906	1721877.0	1942195.328701
sub-0404	4084.4	3402.2	6658.5	2492.9	1014.9	6655.5	11289.5	5888.6	3683.1	9576.8	7021.0	5259.1	3775.0	5761.1	1623.0	4439.2	3578.5	1105.7	2811.8	3253.6	7758.8	4603.9	15654.7	8467.7	2283.7	10100.9	18368.8	12450.7	6558.7	8399.1	253.9	625.5	806.7	9641.2	3505.2	2645.8	6041.0	2600.3	775.7	6212.9	12591.0	5311.0	3561.8	9604.2	7086.1	5991.8	3059.8	5882.3	1689.8	5157.4	3474.0	1534.8	3131.2	2992.2	7571.4	3863.4	14429.4	9097.3	1845.5	12555.8	17618.3	12259.7	6579.5	8840.5	296.4	539.3	506.1	9625.3	30631.1	32166.9	228977.708038	228914.011147	457891.719186	1486020.0	1657227.036401
sub-0405	2386.9	1961.0	5931.2	2448.1	582.0	5939.3	7979.0	5727.3	3011.8	10296.8	6506.3	5224.2	3248.5	5612.1	1321.0	3671.2	2862.0	1028.2	3072.5	2910.0	6672.6	3584.0	11772.0	8099.6	2028.3	11068.6	16262.7	12202.0	8248.2	8067.8	251.6	652.5	626.5	9616.6	2263.7	1988.6	5436.7	2868.6	612.3	5551.9	10257.9	6476.0	2777.3	9043.5	6834.9	5486.6	3235.2	6291.7	1421.8	4874.8	2924.4	1102.5	3001.6	3051.2	6812.2	3636.5	11739.5	9314.6	1830.5	10490.1	16951.0	10532.4	6170.9	7538.6	448.2	657.5	571.3	8938.3	21670.2	24205.4	202040.516109	203371.43238	405411.948489	1305272.0	1433121.895792
sub-0406	2887.0	2799.5	7630.0	3540.3	737.8	7519.7	13432.1	8370.1	3713.7	11155.2	6493.6	4691.1	4496.7	5772.0	1724.8	4145.0	3255.6	968.2	2972.1	2008.3	9048.2	5096.9	14242.7	8674.3	2394.7	12730.8	18490.4	11659.7	6937.5	9056.5	265.7	694.7	1309.0	9890.7	3452.5	2352.5	7270.0	3179.6	681.5	7629.5	12857.5	6888.2	2799.5	10577.0	6642.2	5282.0	3497.7	6151.7	2033.7	4961.0	2977.2	1321.9	3160.8	2324.0	8790.8	4923.7	14454.9	10042.0	1786.2	13920.3	17076.2	12683.1	6427.1	9071.6	352.6	587.3	751.9	10961.0	29090.8	28965.9	235624.102303	235213.357312	470837.459615	1513385.0	1695315.370518
sub-0407	3711.7	3030.6	5649.7	3259.1	939.0	6777.8	9506.9	6604.0	4294.5	8498.8	7404.4	6653.7	3787.1	5549.5	1520.6	3842.2	4186.1	1303.2	3873.3	3776.4	7656.7	4972.7	13456.3	9416.3	2853.3	13835.9	19121.6	12307.9	9584.5	9160.4	283.9	734.8	831.0	11555.4	2625.0	2793.3	6126.7	2758.8	946.0	6347.1	9711.8	6749.9	3518.0	12477.4	8253.7	6080.4	3947.9	6951.3	1345.9	4906.6	3518.2	1439.4	3946.6	3243.5	7526.3	4963.4	13695.7	9552.3	2132.8	12781.8	18219.1	11513.2	7086.4	8672.3	268.0	766.0	703.4	10626.7	26615.0	26388.4	235627.531518	231371.955144	466999.486662	1537501.0	1688371.629274
sub-0408	2639.6	2165.0	6437.1	3435.3	703.1	6279.2	9233.0	6376.0	4023.3	11906.3	7177.3	6639.2	3569.9	5751.4	1518.2	3900.4	3182.5	1199.5	3536.8	4029.8	7312.9	4195.4	12387.3	8888.3	2570.2	13994.9	18531.8	14416.2	9520.8	9185.8	344.3	703.0	875.8	9624.4	1904.3	3050.7	5813.9	2991.1	747.1	5957.2	11878.1	6518.3	4188.0	12936.0	7927.8	6715.3	3659.3	6572.4	1591.4	4620.1	4230.5	1290.3	4147.0	3663.0	6822.7	4363.7	14420.5	9133.6	1647.0	14145.8	16480.1	11601.2	7809.6	8806.3	363.4	770.5	651.6	9152.8	31247.6	31255.8	235866.392384	234687.753722	470554.146106	1505898.0	1622259.17698
sub-0409	3999.4	3110.4	5830.8	3514.6	1046.8	8529.1	11781.1	8593.9	3675.0	11437.5	8189.6	6367.1	3520.1	8101.1	1507.1	4133.3	4885.0	1113.9	4292.5	3038.1	8959.6	5458.9	14485.5	13350.4	4195.9	13873.4	26557.1	13736.2	9888.4	12713.8	350.5	832.3	863.9	12456.4	3842.6	3361.4	8220.6	3107.0	1250.8	7460.8	12696.4	8008.9	3474.0	12182.7	7779.2	6359.9	5399.9	9093.3	1758.2	5272.7	4824.0	1224.3	4014.5	4648.4	9511.2	5283.1	15576.9	13846.5	2382.8	14858.6	21161.2	14859.8	8822.1	9987.9	368.4	843.6	578.4	11658.3	41304.0	41806.0	283778.125028	283780.033702	567558.15873	1740093.0	1853064.046936
sub-0410	3256.1	3371.2	6018.2	2940.5	722.3	6225.7	9722.6	6970.2	3967.0	11092.5	5930.6	5935.4	3273.6	5989.3	1325.2	3285.1	3077.3	854.3	3041.1	4146.4	6394.9	4579.2	12621.1	8595.6	2899.2	12068.6	16813.7	11399.2	7135.0	8266.7	222.2	634.8	915.1	9935.1	2938.3	2597.6	4786.8	3393.6	651.4	5827.0	9651.4	6916.9	3329.8	11797.0	7218.1	5972.9	3944.6	6261.6	1607.5	4683.2	3036.4	1063.4	3543.7	4242.1	6416.2	4056.1	12390.2	9015.3	1790.0	13917.7	16832.7	8345.6	6497.2	9688.8	389.9	566.4	581.8	9062.0	28334.8	28814.7	219584.215025	220274.981272	439859.196298	1542486.0	1725511.960501
sub-0411	1896.9	2949.7	8133.6	3675.5	749.6	9065.8	13322.7	8207.3	3628.2	13586.3	9032.4	8070.0	3893.9	6770.2	2174.2	5264.7	5338.9	1294.6	3854.4	4753.0	8205.5	4633.8	17146.2	13221.3	3637.6	17252.8	22768.6	14733.3	9911.9	10341.8	438.4	821.3	869.0	11427.5	2429.4	3452.5	6701.3	3433.1	843.4	7051.7	13411.0	7579.7	3848.4	12206.9	9021.6	8993.2	4623.0	7975.9	1928.1	5521.1	4299.9	1605.7	4684.8	5091.5	8937.3	5634.9	17559.4	12674.9	2441.4	19326.7	19646.8	13890.7	8028.7	9929.1	578.3	766.3	841.4	11351.8	39780.1	39224.2	289743.032313	284266.943319	574009.975631	1651152.0	1823455.097103
sub-0412	2385.2	2325.1	6020.1	2559.1	650.5	6426.4	8834.2	6471.8	3608.0	9305.3	6486.3	5433.0	3819.7	5137.9	1586.3	3868.1	3864.4	1036.5	2872.7	2846.2	7255.2	4230.7	12298.7	6511.3	1923.5	10008.2	16833.2	11594.3	7532.3	9903.5	222.8	524.5	625.6	8238.6	2866.8	2279.2	5718.2	2629.6	714.5	5636.3	9567.6	5881.0	3213.0	8408.1	6701.7	5944.4	3310.6	5977.3	1611.9	4486.3	3006.7	1242.5	3169.4	3097.8	7115.9	4073.9	12847.8	6930.9	2267.7	10696.2	14504.7	10218.4	6234.9	8805.4	307.8	530.7	537.9	7910.3	30196.9	30538.9	213267.912352	208125.39618	421393.308532	1302355.0	1412718.451146
sub-0413	4015.2	3374.2	8694.0	3627.8	1356.1	9569.1	12558.3	9575.9	3867.3	14282.1	7830.5	5887.1	4640.4	8414.6	2204.5	5480.2	6034.1	1553.3	4095.1	4159.5	10852.2	4839.2	15970.9	11803.4	4882.2	15500.4	23237.0	15586.0	11844.2	12247.1	356.9	755.7	999.4	12662.4	4150.5	3345.6	9114.9	4343.0	1162.7	9935.5	16391.5	7831.1	2899.4	13008.8	7501.7	7634.4	4841.8	8519.6	1998.2	6091.8	5687.2	1377.2	5138.1	5215.0	10402.8	5257.8	15654.4	12635.4	2072.3	13982.5	25054.6	14354.6	10554.8	12467.4	339.3	724.6	845.3	12004.2	36576.7	34021.0	297566.214192	294924.640619	592490.854811	1827249.0	1913743.695444
sub-0414	2758.7	2231.7	5961.8	2816.2	1073.6	6477.6	7866.2	6325.2	3847.2	11006.7	6027.4	5815.5	3247.5	5291.8	1349.7	4080.2	3175.0	1004.7	2982.7	3927.6	6933.3	3868.4	13183.9	6956.6	2055.2	10809.0	15545.5	10925.0	7029.9	6956.7	249.1	617.1	655.2	9587.6	2190.8	2238.0	5588.4	3040.4	806.3	5729.5	7907.5	5188.2	3344.3	8850.4	7879.7	7275.0	3052.1	5716.1	1323.3	4887.4	3181.6	1131.7	3280.1	4400.4	7577.8	4027.6	13543.2	7348.2	1683.8	10691.2	14861.5	11078.0	7083.6	9256.6	316.9	542.9	474.5	7935.3	25911.8	26812.6	206474.121928	208671.142601	415145.26453	1347468.0	1384588.35363
sub-0415	3030.6	2438.3	5108.3	2933.5	786.7	5741.1	10211.0	5995.7	3746.4	10156.6	6318.2	5904.6	3956.4	5090.8	1642.1	3888.8	4733.9	872.5	3931.1	3731.6	7465.2	4347.2	12550.8	9124.0	2624.2	11214.3	15139.3	11581.0	7537.8	8635.9	324.8	668.9	875.5	9256.3	2432.4	2347.0	5979.8	3121.8	623.0	5811.5	11829.2	4993.7	2807.4	11021.0	7324.1	6620.0	3490.7	6257.9	1292.7	5062.0	4076.1	1135.4	3999.9	4195.1	7998.5	3934.5	12143.7	8995.3	1495.0	11430.4	15570.3	11357.7	6429.5	7499.9	355.8	597.4	561.3	9164.5	28666.1	30468.1	219013.527883	221491.621018	440505.148901	1447290.0	1391821.212831
