lh.aparc.volume	lh_bankssts_volume	lh_caudalanteriorcingulate_volume	lh_caudalmiddlefrontal_volume	lh_cuneus_volume	lh_entorhinal_volume	lh_fusiform_volume	lh_inferiorparietal_volume	lh_inferiortemporal_volume	lh_isthmuscingulate_volume	lh_lateraloccipital_volume	lh_lateralorbitofrontal_volume	lh_lingual_volume	lh_medialorbitofrontal_volume	lh_middletemporal_volume	lh_parahippocampal_volume	lh_paracentral_volume	lh_parsopercularis_volume	lh_parsorbitalis_volume	lh_parstriangularis_volume	lh_pericalcarine_volume	lh_postcentral_volume	lh_posteriorcingulate_volume	lh_precentral_volume	lh_precuneus_volume	lh_rostralanteriorcingulate_volume	lh_rostralmiddlefrontal_volume	lh_superiorfrontal_volume	lh_superiorparietal_volume	lh_superiortemporal_volume	lh_supramarginal_volume	lh_frontalpole_volume	lh_temporalpole_volume	lh_transversetemporal_volume	lh_insula_volume	BrainSegVolNotVent	eTIV
sub-0725	2423.0	2820.0	6330.0	3952.0	1879.0	8324.0	12808.0	10762.0	2260.0	11700.0	6766.0	6279.0	4954.0	10202.0	1779.0	4076.0	4072.0	1919.0	3864.0	2651.0	8634.0	3838.0	12406.0	8735.0	3631.0	15448.0	25439.0	13360.0	13048.0	10624.0	940.0	2246.0	1151.0	7709.0	1175666.0	1628797.298429
sub-0726	2198.0	1711.0	6446.0	2601.0	2307.0	10910.0	15124.0	13550.0	2672.0	13157.0	8488.0	6473.0	5218.0	12958.0	2103.0	4091.0	5296.0	2588.0	4773.0	1706.0	10545.0	4112.0	15137.0	11296.0	3556.0	16369.0	27732.0	15322.0	14704.0	13015.0	1207.0	2761.0	1237.0	8402.0	1213360.0	1698615.173675
sub-0727	2475.0	1358.0	7876.0	3201.0	2352.0	9691.0	13218.0	11429.0	3110.0	13296.0	8144.0	6369.0	4977.0	10212.0	2087.0	3370.0	4896.0	2528.0	5136.0	1999.0	9989.0	3257.0	14389.0	10357.0	2826.0	17688.0	25253.0	12103.0	13858.0	11794.0	965.0	2328.0	1388.0	7232.0	1146891.0	1564892.85908
sub-0728	2364.0	1606.0	5558.0	2037.0	1799.0	10114.0	11044.0	8985.0	2212.0	12237.0	7504.0	3546.0	4560.0	9198.0	2084.0	2657.0	4351.0	2881.0	4119.0	1158.0	7955.0	2729.0	11206.0	8278.0	2874.0	15252.0	19846.0	12964.0	12622.0	10576.0	1068.0	2194.0	1304.0	7377.0	1049348.0	1368691.867309
sub-0729	2531.0	1038.0	5513.0	2844.0	2454.0	12497.0	12169.0	11060.0	2443.0	11928.0	9446.0	6080.0	5985.0	10547.0	2692.0	3901.0	4535.0	2924.0	5320.0	1548.0	10798.0	2714.0	14687.0	9865.0	3122.0	16403.0	27703.0	14627.0	14206.0	10035.0	1183.0	2968.0	1393.0	8488.0	1196111.0	1745065.085446
sub-0730	2493.0	1710.0	7392.0	2320.0	2216.0	11354.0	12422.0	10098.0	2497.0	11793.0	8141.0	5699.0	6267.0	10162.0	2761.0	4211.0	5513.0	2414.0	3856.0	1370.0	8477.0	3340.0	13708.0	9981.0	3089.0	16431.0	26071.0	12136.0	12561.0	12992.0	1062.0	2786.0	1085.0	6925.0	1126017.0	1198309.741798
sub-0731	2398.0	1752.0	8087.0	2476.0	2252.0	9881.0	12030.0	12080.0	2198.0	12381.0	7339.0	6693.0	5354.0	10303.0	2124.0	3098.0	4691.0	1825.0	3816.0	2226.0	9016.0	2660.0	13962.0	7862.0	2473.0	17584.0	22400.0	11955.0	12231.0	9804.0	975.0	2824.0	1112.0	6823.0	1116366.0	1593036.837034
sub-0732	2432.0	1505.0	6128.0	2970.0	1853.0	9245.0	10023.0	7830.0	2217.0	12293.0	7151.0	5481.0	4260.0	9912.0	2070.0	3382.0	4911.0	2334.0	3739.0	1815.0	9128.0	2707.0	13111.0	9053.0	2334.0	13965.0	22373.0	12158.0	13726.0	10490.0	943.0	2506.0	1290.0	6938.0	1016567.0	1489943.418488
sub-0733	2448.0	1550.0	7099.0	2730.0	2192.0	10229.0	11954.0	10965.0	3197.0	10405.0	8368.0	6045.0	4732.0	11446.0	1773.0	3456.0	4920.0	2731.0	3385.0	1731.0	9557.0	3019.0	13026.0	11692.0	3285.0	18418.0	23863.0	15060.0	13238.0	15796.0	1038.0	2808.0	1525.0	6349.0	1184047.0	1621815.789714
sub-0734	2785.0	2581.0	6659.0	2636.0	2792.0	8330.0	10336.0	10614.0	2492.0	9575.0	7024.0	5650.0	4367.0	10163.0	2625.0	3921.0	4479.0	2309.0	3511.0	1791.0	8724.0	3592.0	11355.0	9504.0	3310.0	16280.0	23986.0	13906.0	12239.0	13150.0	966.0	2321.0	1142.0	6916.0	1076778.0	1509469.674816
sub-0735	2505.0	1702.0	5446.0	2459.0	2193.0	8201.0	11962.0	10436.0	2069.0	11237.0	7310.0	4756.0	4914.0	9476.0	2151.0	2920.0	4934.0	2217.0	3824.0	1178.0	8029.0	2611.0	12964.0	8226.0	2799.0	13920.0	21734.0	12857.0	12349.0	10167.0	966.0	2934.0	1016.0	7223.0	1084402.0	1486596.177967
sub-0736	2560.0	2566.0	9056.0	3077.0	3091.0	12126.0	16331.0	15867.0	2920.0	13265.0	10523.0	7476.0	6813.0	13103.0	1947.0	4421.0	5721.0	3060.0	3871.0	2243.0	11124.0	3362.0	15412.0	11276.0	3910.0	21394.0	29521.0	14379.0	14819.0	13737.0	978.0	2819.0	1295.0	8874.0	1333769.0	1985853.66012
sub-0737	2745.0	2171.0	6580.0	2527.0	2132.0	9781.0	13425.0	11335.0	3003.0	11287.0	8856.0	5618.0	6113.0	11496.0	2529.0	3854.0	4787.0	2825.0	4154.0	1953.0	10153.0	3290.0	15126.0	11253.0	2733.0	13909.0	26672.0	15853.0	12706.0	11662.0	992.0	2276.0	1285.0	7824.0	1208546.0	1711834.639681
sub-0738	2237.0	3584.0	6253.0	2656.0	2096.0	10876.0	15531.0	11875.0	2548.0	9613.0	8612.0	6791.0	5371.0	12614.0	2058.0	4037.0	4980.0	2617.0	3758.0	1797.0	10919.0	3850.0	13775.0	9328.0	3539.0	19562.0	22427.0	13528.0	13747.0	10013.0	1052.0	2961.0	1424.0	7298.0	1276927.0	1783038.138014
sub-0739	3020.0	2024.0	8124.0	2563.0	2327.0	11479.0	12745.0	11403.0	3013.0	10251.0	9182.0	5890.0	5866.0	12894.0	1994.0	3550.0	5282.0	2521.0	4429.0	1650.0	10028.0	3796.0	15989.0	11371.0	3097.0	18387.0	27124.0	14817.0	15106.0	17217.0	980.0	2659.0	1421.0	8177.0	1255942.0	1737980.381868
sub-0740	2349.0	1787.0	5972.0	2627.0	2048.0	8956.0	9077.0	11261.0	1568.0	10556.0	7957.0	4226.0	4085.0	9936.0	2104.0	3736.0	5104.0	2683.0	3895.0	1624.0	8663.0	3108.0	16249.0	8855.0	2240.0	16263.0	23690.0	11947.0	13283.0	11340.0	1026.0	2830.0	1265.0	7182.0	1047320.0	1429791.610324
sub-0741	2907.0	2220.0	7316.0	2799.0	1972.0	10052.0	15565.0	14056.0	2910.0	13257.0	9419.0	6991.0	5787.0	13614.0	2027.0	4705.0	4894.0	3199.0	4361.0	1831.0	11291.0	3804.0	18524.0	12275.0	3338.0	16759.0	32037.0	14140.0	15995.0	13681.0	1348.0	2960.0	1503.0	8981.0	1331612.0	1948868.949661
sub-0742	2272.0	2154.0	9381.0	2982.0	1681.0	11001.0	12520.0	11381.0	2780.0	15107.0	9100.0	7617.0	5849.0	11693.0	2040.0	4153.0	6280.0	3017.0	4319.0	2436.0	11027.0	3899.0	19693.0	12767.0	2947.0	19172.0	26834.0	18493.0	15114.0	13304.0	1001.0	2173.0	1585.0	7859.0	1312932.0	1871574.888998
sub-0743	3278.0	2291.0	9422.0	3448.0	2653.0	12302.0	18817.0	15454.0	4040.0	15571.0	10438.0	6849.0	6439.0	15367.0	2289.0	3928.0	5175.0	3437.0	4527.0	2608.0	12973.0	4291.0	18225.0	12074.0	4588.0	24444.0	31673.0	16931.0	15699.0	16821.0	1241.0	2836.0	1766.0	10055.0	1441870.0	1932474.547446
sub-0744	2069.0	2635.0	6452.0	4215.0	2232.0	9631.0	11975.0	11312.0	2609.0	11887.0	9548.0	8470.0	6226.0	12391.0	2495.0	3832.0	4946.0	2755.0	4606.0	2708.0	10044.0	4122.0	15674.0	10024.0	3749.0	21267.0	30580.0	15173.0	13918.0	12167.0	1520.0	3422.0	999.0	8428.0	1325656.0	1895524.156711
sub-0745	3050.0	1554.0	7639.0	3856.0	2135.0	12380.0	12679.0	13169.0	3191.0	12906.0	9036.0	5471.0	5805.0	13897.0	2730.0	4762.0	6231.0	2550.0	5269.0	1942.0	11811.0	4501.0	15364.0	11839.0	4025.0	19658.0	26951.0	16091.0	16329.0	14059.0	1055.0	2944.0	1213.0	9347.0	1362915.0	1914287.769842
sub-0746	3200.0	1716.0	6682.0	3107.0	2193.0	11141.0	13068.0	11840.0	2291.0	10323.0	8818.0	6739.0	5474.0	11707.0	2114.0	4202.0	5202.0	2911.0	3687.0	1765.0	10048.0	3676.0	14982.0	8258.0	2224.0	15755.0	22502.0	11993.0	12405.0	10669.0	1016.0	2708.0	954.0	6541.0	1116252.0	1493301.126895
sub-0747	2934.0	2420.0	7173.0	3513.0	1584.0	9581.0	13061.0	9688.0	2286.0	11725.0	7680.0	4364.0	5038.0	12098.0	1759.0	3144.0	5200.0	2316.0	4402.0	2141.0	9832.0	3954.0	13028.0	8690.0	3246.0	16841.0	24636.0	12214.0	13567.0	10213.0	850.0	2140.0	1270.0	7564.0	1121066.0	1532835.314418
sub-0748	3871.0	3038.0	8960.0	3120.0	3063.0	12850.0	20062.0	16102.0	3439.0	14951.0	12023.0	7874.0	6610.0	15346.0	3882.0	4641.0	7553.0	3370.0	6125.0	2060.0	12388.0	3898.0	18714.0	15560.0	4635.0	24418.0	35920.0	19856.0	18737.0	15633.0	889.0	2791.0	1261.0	10632.0	1549410.0	2112982.371569
sub-0749	2605.0	2053.0	6233.0	3227.0	2446.0	10204.0	13343.0	12655.0	2401.0	13433.0	7776.0	7563.0	4751.0	12330.0	2447.0	4406.0	4729.0	2186.0	3603.0	2158.0	12022.0	4287.0	14845.0	9947.0	3157.0	14103.0	26065.0	14004.0	14570.0	15211.0	1005.0	2664.0	1524.0	7330.0	1183411.0	1525161.028732
sub-0750	2328.0	1461.0	7069.0	3467.0	2016.0	10535.0	11809.0	11523.0	2374.0	13047.0	8746.0	5089.0	5857.0	10793.0	3007.0	3881.0	4827.0	2871.0	3692.0	1740.0	8903.0	3013.0	15541.0	9517.0	2692.0	16474.0	26585.0	14799.0	16304.0	10996.0	1000.0	2812.0	1692.0	7829.0	1193363.0	1679363.804299
sub-0751	3076.0	2101.0	7063.0	2856.0	2247.0	10066.0	15052.0	9286.0	2470.0	12550.0	8316.0	6871.0	4663.0	10185.0	2106.0	3798.0	4482.0	2809.0	3663.0	2115.0	9312.0	4054.0	15107.0	10617.0	2637.0	16321.0	25659.0	13169.0	15863.0	9600.0	1280.0	2782.0	1426.0	7953.0	1170157.0	1614084.080702
sub-0752	2330.0	2488.0	7662.0	2850.0	1939.0	10218.0	11460.0	10209.0	2877.0	13674.0	8651.0	7170.0	5424.0	9811.0	2163.0	4600.0	4697.0	2658.0	3852.0	1752.0	9874.0	2841.0	14788.0	11462.0	3650.0	18441.0	24603.0	14724.0	12407.0	11720.0	1150.0	2280.0	1237.0	7592.0	1234709.0	1821132.871259
sub-0753	3026.0	2105.0	5292.0	2177.0	1597.0	9810.0	13056.0	12863.0	2584.0	10423.0	7289.0	5766.0	5005.0	12202.0	2114.0	3268.0	4979.0	2615.0	5259.0	1292.0	9427.0	3315.0	12808.0	9363.0	2786.0	17634.0	22742.0	13459.0	11436.0	14250.0	1242.0	2649.0	1319.0	7833.0	1073775.0	1511268.190236
sub-0754	2384.0	2697.0	9312.0	3061.0	1692.0	12824.0	14003.0	13499.0	2992.0	13571.0	8863.0	7532.0	6452.0	12642.0	2600.0	4386.0	5642.0	2604.0	3972.0	1835.0	10478.0	4191.0	17086.0	12593.0	3971.0	18683.0	30857.0	15776.0	16193.0	13217.0	867.0	3076.0	1126.0	9020.0	1358202.0	1926818.132254
sub-0755	3424.0	1487.0	7270.0	2822.0	2165.0	10467.0	13552.0	11588.0	2446.0	11975.0	8888.0	5437.0	5648.0	12534.0	2098.0	3812.0	4390.0	2412.0	4072.0	1725.0	10907.0	2954.0	15024.0	11408.0	2285.0	15239.0	22398.0	13223.0	13112.0	13327.0	1149.0	2770.0	1189.0	7932.0	1202882.0	1719032.431393
sub-0756	2471.0	2782.0	8341.0	2007.0	2079.0	9201.0	9711.0	10801.0	2077.0	10950.0	7368.0	4477.0	5131.0	9994.0	1900.0	4111.0	3847.0	2625.0	3539.0	1230.0	10527.0	3625.0	16045.0	10170.0	3027.0	16977.0	22690.0	13073.0	14301.0	12042.0	899.0	2373.0	1176.0	6655.0	1100855.0	1499053.117233
sub-0757	2852.0	2304.0	7750.0	3299.0	2917.0	10383.0	12787.0	14159.0	2721.0	11734.0	9601.0	6188.0	5394.0	12302.0	2300.0	3590.0	4834.0	2808.0	4059.0	1676.0	10150.0	2851.0	16131.0	10231.0	3589.0	17865.0	28684.0	13837.0	16148.0	12221.0	901.0	2461.0	1200.0	8509.0	1354607.0	1774595.582687
sub-0758	2591.0	2452.0	4371.0	2209.0	1282.0	9040.0	14379.0	11269.0	2146.0	10810.0	7487.0	5683.0	5628.0	12964.0	1930.0	3039.0	5329.0	2690.0	4478.0	1579.0	8991.0	3479.0	11047.0	8868.0	2386.0	14982.0	19205.0	11381.0	10689.0	9852.0	761.0	2515.0	997.0	6805.0	1119739.0	1485429.895346
sub-0759	3162.0	2608.0	7394.0	2972.0	2755.0	13104.0	14072.0	12999.0	2754.0	10757.0	10353.0	6899.0	6687.0	14850.0	2630.0	3732.0	4328.0	2849.0	3550.0	1959.0	11812.0	3783.0	16237.0	11447.0	3289.0	20054.0	26800.0	12610.0	18280.0	12309.0	1325.0	2661.0	1562.0	9007.0	1301617.0	1944880.301572
sub-0760	2418.0	969.0	5800.0	2399.0	1834.0	10151.0	10886.0	9603.0	2797.0	11328.0	7908.0	6490.0	4213.0	9135.0	1909.0	2879.0	4397.0	2553.0	3188.0	2011.0	8321.0	2622.0	12187.0	9181.0	1924.0	13002.0	24360.0	11136.0	12039.0	9981.0	1025.0	3012.0	808.0	7185.0	1051876.0	1475919.527151
sub-0761	2753.0	1798.0	9107.0	3465.0	2383.0	11646.0	13044.0	13548.0	3804.0	15072.0	9436.0	7649.0	6470.0	15011.0	2582.0	4781.0	7873.0	2816.0	5891.0	2030.0	9901.0	4137.0	17368.0	11864.0	3603.0	22827.0	34816.0	15899.0	15767.0	17126.0	1238.0	2776.0	1714.0	9074.0	1445217.0	1996942.439374
sub-0762	2379.0	1396.0	5888.0	2335.0	2127.0	8643.0	11925.0	10290.0	2342.0	9042.0	7812.0	5277.0	4744.0	9476.0	2372.0	3186.0	3473.0	2340.0	3172.0	1643.0	7464.0	2679.0	12687.0	9694.0	2190.0	13418.0	18468.0	12906.0	10456.0	9508.0	990.0	2618.0	1025.0	6429.0	1019883.0	1449361.138009
sub-0763	2237.0	2069.0	4759.0	2900.0	1792.0	9920.0	12320.0	10187.0	2455.0	12049.0	6420.0	5740.0	4521.0	11256.0	2057.0	3046.0	4868.0	2434.0	3597.0	1897.0	9518.0	3123.0	11474.0	10072.0	2734.0	15734.0	21416.0	12842.0	11222.0	10832.0	1051.0	2339.0	1188.0	7890.0	1104844.0	1548189.825486
sub-0764	3116.0	2024.0	6711.0	3000.0	1877.0	8799.0	14205.0	9170.0	2992.0	12918.0	8683.0	5382.0	5797.0	12444.0	2029.0	3609.0	5953.0	2414.0	4043.0	1707.0	10325.0	3081.0	13239.0	10715.0	3229.0	16278.0	26925.0	14166.0	14621.0	11926.0	931.0	2336.0	1033.0	7387.0	1207608.0	1669962.525901
sub-0765	2426.0	1763.0	7102.0	2944.0	1612.0	9690.0	10191.0	8747.0	2227.0	10854.0	7431.0	6181.0	5374.0	10539.0	1907.0	3734.0	5545.0	2105.0	3686.0	1833.0	9701.0	3313.0	13195.0	8649.0	2169.0	15346.0	23883.0	11830.0	13307.0	10316.0	914.0	2686.0	1197.0	6310.0	1072890.0	1194031.527573
sub-0766	2397.0	1510.0	7270.0	2417.0	2049.0	9868.0	11539.0	11642.0	2928.0	9789.0	8310.0	6060.0	6334.0	10202.0	1920.0	2893.0	5338.0	2232.0	3475.0	1608.0	9995.0	2678.0	13853.0	10421.0	3047.0	16230.0	26379.0	13062.0	11207.0	12092.0	1069.0	2879.0	1089.0	7175.0	1153273.0	1569997.580568
sub-0767	2383.0	2522.0	7048.0	2335.0	2299.0	11088.0	14023.0	11665.0	2629.0	12697.0	10577.0	7067.0	6528.0	12574.0	1970.0	4173.0	6172.0	2677.0	4487.0	1984.0	10484.0	4526.0	16581.0	12693.0	3962.0	18820.0	25932.0	16162.0	15845.0	14841.0	1059.0	3150.0	1816.0	8549.0	1356083.0	2011994.30138
sub-0768	2397.0	3310.0	9456.0	4587.0	1813.0	11210.0	14230.0	13145.0	3318.0	14676.0	9185.0	8796.0	6461.0	11770.0	2068.0	3797.0	6982.0	3325.0	4968.0	2733.0	11356.0	4325.0	15667.0	11628.0	4495.0	22700.0	26912.0	16907.0	15530.0	11561.0	1200.0	3179.0	1337.0	8060.0	1342629.0	1714330.418902
sub-0769	3293.0	2696.0	4860.0	2782.0	2058.0	10324.0	12480.0	10679.0	2536.0	11885.0	7860.0	5448.0	5301.0	13144.0	2276.0	3584.0	5174.0	2084.0	3782.0	1693.0	10202.0	4201.0	12064.0	10627.0	2521.0	16725.0	23150.0	12763.0	12536.0	16295.0	958.0	2497.0	1456.0	7290.0	1191408.0	1652852.946692
sub-0770	2299.0	1624.0	6673.0	2642.0	2205.0	9647.0	12434.0	9512.0	1968.0	12631.0	7223.0	6314.0	4503.0	9462.0	1986.0	4409.0	4657.0	2264.0	4449.0	1995.0	8155.0	2569.0	11650.0	7184.0	2916.0	14812.0	20215.0	12224.0	11246.0	9506.0	884.0	3083.0	1255.0	7223.0	1045022.0	1390640.373095
sub-0771	3125.0	2047.0	7232.0	3018.0	2560.0	10720.0	10428.0	12065.0	2781.0	10915.0	9575.0	7102.0	5955.0	12132.0	2686.0	3885.0	4493.0	2576.0	3784.0	1351.0	11837.0	4188.0	17007.0	11838.0	3586.0	18774.0	25827.0	13519.0	14986.0	17826.0	1110.0	2655.0	1395.0	8821.0	1203105.0	1737092.143148
sub-0772	2485.0	1769.0	6124.0	2551.0	1891.0	9763.0	12941.0	10613.0	2311.0	11974.0	9072.0	5805.0	5814.0	11735.0	2387.0	4020.0	5403.0	2803.0	4442.0	1855.0	9943.0	3614.0	14019.0	9483.0	2821.0	14693.0	24878.0	13129.0	13172.0	10727.0	1127.0	2532.0	1135.0	7565.0	1085642.0	1565135.509428
sub-0773	2932.0	1518.0	4554.0	2397.0	2037.0	9120.0	12856.0	12320.0	2235.0	9875.0	7864.0	4491.0	4930.0	12937.0	1988.0	3722.0	4568.0	2142.0	4138.0	1380.0	8266.0	2686.0	11933.0	10633.0	2692.0	13946.0	25719.0	14539.0	12876.0	13974.0	946.0	2843.0	1225.0	6904.0	1119069.0	1216375.302175
sub-0774	2069.0	2214.0	7940.0	2030.0	1725.0	9110.0	11678.0	9797.0	1958.0	9104.0	7809.0	4863.0	5084.0	10778.0	2076.0	3333.0	4759.0	2647.0	2966.0	1076.0	9029.0	3571.0	13421.0	8128.0	2901.0	15713.0	22175.0	10184.0	11975.0	9270.0	1088.0	3111.0	1001.0	7328.0	1030959.0	1426616.487995
sub-0775	2354.0	1510.0	5045.0	2774.0	1449.0	7603.0	10552.0	9484.0	2216.0	9810.0	6451.0	6276.0	4421.0	10766.0	1544.0	2731.0	3994.0	2320.0	3700.0	1908.0	7360.0	2607.0	10752.0	7954.0	1712.0	18156.0	20961.0	11525.0	13233.0	10733.0	1016.0	1697.0	1295.0	6241.0	1027191.0	1333975.720416
sub-0776	3512.0	837.0	7708.0	2409.0	1993.0	12204.0	14228.0	12266.0	3334.0	13631.0	9921.0	8231.0	7288.0	12667.0	2042.0	3852.0	6602.0	3221.0	5097.0	1761.0	12396.0	3849.0	16186.0	12259.0	2057.0	17741.0	30130.0	16476.0	14885.0	16242.0	825.0	2821.0	1284.0	8632.0	1389714.0	1866539.379402
sub-0777	2580.0	1407.0	5257.0	2686.0	2291.0	9345.0	12189.0	9870.0	2139.0	9429.0	6959.0	4331.0	4872.0	9309.0	2307.0	3471.0	4750.0	2450.0	3352.0	1092.0	8239.0	2958.0	12505.0	9029.0	2434.0	12443.0	21762.0	12746.0	10049.0	9571.0	923.0	2705.0	956.0	6265.0	994540.0	1375742.381191
sub-0778	3113.0	1717.0	7443.0	4041.0	2685.0	10582.0	12805.0	13233.0	4557.0	15203.0	8145.0	7974.0	6273.0	14714.0	1703.0	3561.0	5768.0	2408.0	3013.0	2550.0	9426.0	3585.0	16421.0	12740.0	2899.0	16333.0	25474.0	13801.0	14036.0	12376.0	1188.0	2980.0	1001.0	7722.0	1303435.0	1872473.422782
sub-0779	2871.0	1159.0	6457.0	3843.0	2191.0	10733.0	13047.0	12861.0	3123.0	12374.0	9025.0	6826.0	7125.0	14990.0	1883.0	4319.0	6250.0	3198.0	5328.0	2345.0	10712.0	3505.0	15602.0	9480.0	2632.0	18292.0	30933.0	14410.0	17341.0	15292.0	1013.0	3310.0	1694.0	9021.0	1237939.0	1828890.515724
sub-0780	3983.0	2065.0	5438.0	3192.0	2481.0	11610.0	15560.0	11974.0	2949.0	14286.0	8799.0	5949.0	6642.0	15500.0	2332.0	2865.0	5651.0	2569.0	3884.0	1969.0	10858.0	3356.0	13592.0	12454.0	3924.0	19150.0	25446.0	15780.0	14895.0	16085.0	1119.0	2644.0	1537.0	8520.0	1446924.0	2060780.48943
sub-0781	3054.0	3538.0	7670.0	2416.0	2487.0	9775.0	13112.0	11320.0	2475.0	9963.0	9474.0	5733.0	5377.0	11657.0	2653.0	3364.0	5231.0	2987.0	3655.0	1308.0	11577.0	4141.0	16449.0	9087.0	3879.0	18588.0	23737.0	12295.0	14029.0	12017.0	915.0	2837.0	1234.0	7275.0	1230539.0	1748479.46775
sub-0782	2791.0	1986.0	7910.0	2990.0	2638.0	12523.0	15967.0	14064.0	3169.0	14510.0	11350.0	6324.0	6268.0	14853.0	2573.0	4385.0	6019.0	3531.0	5879.0	1644.0	11062.0	3783.0	15628.0	12385.0	4511.0	28183.0	39111.0	16721.0	15997.0	13373.0	984.0	2790.0	1531.0	10368.0	1413241.0	2008795.335569
sub-0783	2407.0	2178.0	7001.0	3180.0	1995.0	10768.0	14013.0	14846.0	3007.0	12722.0	8081.0	5477.0	5724.0	11369.0	2021.0	3470.0	5447.0	2737.0	3457.0	1938.0	10517.0	2844.0	14144.0	11968.0	2809.0	16956.0	24870.0	13749.0	14056.0	10975.0	1053.0	2628.0	1418.0	8166.0	1313599.0	1850600.455377
sub-0784	2300.0	1952.0	6394.0	2751.0	1872.0	9101.0	11963.0	10588.0	2150.0	12283.0	7777.0	5783.0	5546.0	10934.0	1829.0	4385.0	4001.0	2606.0	3592.0	1604.0	8002.0	2829.0	13592.0	9650.0	2213.0	17028.0	24085.0	13339.0	11815.0	10994.0	1089.0	2640.0	1000.0	6471.0	1098835.0	1531469.93419
sub-0785	2020.0	2464.0	6112.0	3897.0	2206.0	7632.0	12524.0	11052.0	2987.0	11440.0	7826.0	5974.0	5011.0	11658.0	2035.0	2623.0	6875.0	2643.0	3442.0	1999.0	7074.0	3340.0	12664.0	8526.0	2696.0	15953.0	21595.0	13330.0	11711.0	10567.0	1046.0	2264.0	1163.0	6252.0	1075922.0	1464773.60326
sub-0786	2145.0	2523.0	8985.0	3420.0	2275.0	11531.0	13219.0	14130.0	3601.0	14163.0	8062.0	7344.0	5295.0	13867.0	1965.0	3984.0	5561.0	2804.0	4066.0	2292.0	11559.0	4388.0	15116.0	11526.0	3314.0	18671.0	29438.0	17877.0	16676.0	11500.0	940.0	2794.0	1284.0	7675.0	1377540.0	1760866.872636
sub-0787	3279.0	2819.0	6596.0	3849.0	1893.0	11685.0	12748.0	14689.0	2736.0	13187.0	10010.0	8358.0	6145.0	14430.0	1792.0	3401.0	6674.0	3086.0	5221.0	2447.0	9288.0	3859.0	12595.0	9341.0	3389.0	21317.0	26977.0	14158.0	14859.0	16116.0	1029.0	2770.0	1110.0	8608.0	1283643.0	1835830.59795
sub-0788	2162.0	2866.0	6266.0	2890.0	2062.0	11084.0	12646.0	11416.0	2351.0	12478.0	7397.0	6255.0	4970.0	12168.0	1786.0	3585.0	5187.0	2748.0	4632.0	1918.0	10186.0	4053.0	13808.0	9648.0	3474.0	18391.0	22269.0	13168.0	14944.0	10267.0	1122.0	2531.0	1361.0	8365.0	1160031.0	1250044.467535
sub-0789	2128.0	2636.0	7379.0	3238.0	2307.0	12021.0	12105.0	11767.0	3135.0	14672.0	8254.0	6206.0	5565.0	10157.0	1952.0	3389.0	5282.0	2453.0	4846.0	1550.0	10960.0	3201.0	14673.0	12110.0	2982.0	20433.0	28445.0	17681.0	14302.0	12020.0	1290.0	3215.0	1392.0	7656.0	1332956.0	1854382.470024
sub-0790	2372.0	3076.0	5830.0	3077.0	1936.0	8577.0	10588.0	8825.0	2896.0	10651.0	8597.0	5856.0	5155.0	10466.0	2032.0	4201.0	5019.0	2810.0	4197.0	1982.0	8972.0	3502.0	12673.0	10141.0	3173.0	15304.0	21935.0	13294.0	13826.0	11475.0	1244.0	2358.0	1319.0	7830.0	1112546.0	1540225.3818
sub-0791	2880.0	1984.0	6679.0	2304.0	2275.0	9641.0	13592.0	9797.0	2468.0	11186.0	7655.0	5658.0	4967.0	10952.0	1919.0	3655.0	4512.0	2181.0	3649.0	1624.0	8907.0	2674.0	13552.0	8656.0	2617.0	14651.0	23508.0	12367.0	11628.0	10960.0	1115.0	2578.0	1012.0	6895.0	1084791.0	1533004.126853
sub-0792	2649.0	1537.0	6651.0	2315.0	2443.0	9822.0	13041.0	10583.0	2123.0	9474.0	7516.0	4772.0	4824.0	9539.0	2181.0	3451.0	5288.0	3223.0	4174.0	1549.0	10267.0	3450.0	14145.0	8471.0	2311.0	15104.0	22657.0	11672.0	12850.0	10605.0	1051.0	2625.0	1335.0	7965.0	1071842.0	1466842.796897
sub-0793	2904.0	2139.0	6622.0	2321.0	2299.0	10020.0	12965.0	11069.0	2475.0	12562.0	8220.0	5680.0	4471.0	11094.0	2142.0	3939.0	4327.0	2573.0	3235.0	1211.0	10914.0	3412.0	14473.0	10468.0	3450.0	16944.0	23552.0	12982.0	13714.0	13249.0	1132.0	2490.0	996.0	7405.0	1157318.0	1556575.924552
sub-0794	2912.0	1553.0	7430.0	3749.0	2300.0	10937.0	12943.0	10127.0	2843.0	12633.0	8973.0	7459.0	6331.0	11549.0	2758.0	3146.0	5159.0	2552.0	3165.0	2481.0	10246.0	3878.0	14419.0	10234.0	3040.0	16802.0	25377.0	12932.0	14545.0	13566.0	1162.0	2797.0	1150.0	6985.0	1255449.0	1525234.907103
sub-0795	2519.0	1836.0	7075.0	2582.0	1942.0	10392.0	15478.0	12067.0	2669.0	9498.0	8212.0	5783.0	4723.0	13236.0	1710.0	4168.0	5440.0	1989.0	4250.0	1510.0	10479.0	3127.0	14150.0	10947.0	2947.0	15830.0	24771.0	15537.0	13937.0	12025.0	1052.0	2594.0	1350.0	8744.0	1153653.0	1608222.275036
