Measure:mean	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
sub-0705	100.3605	100.3517	99.2249	97.2407	88.7009	94.5949	101.2947	96.2485	100.1838	97.4379	97.4226	92.9158	97.3647	98.4917	89.5722	98.3598	102.2064	101.446	103.1803	94.6746	97.1879	101.0075	98.583	99.3193	97.2691	99.5506	98.246	100.018	98.2313	101.2636	100.409	88.7472	93.5536	93.6537	99.3464	99.1256	99.1345	97.9404	86.7163	91.5394	100.5828	95.7949	100.3854	95.6701	96.6776	91.6819	98.3674	97.9941	89.2039	98.5926	100.2573	98.9543	102.2636	92.0294	98.8146	100.5548	99.0395	98.9164	98.699	99.7088	98.2766	99.501	97.4192	102.4136	99.2691	88.7712	92.035	93.6014	97.3263	97.7838
sub-0706	102.4628	95.1247	99.7862	97.312	92.7401	94.3256	102.9131	98.2369	97.3789	99.5737	94.3702	91.8726	96.5293	99.879	88.134	99.5556	98.7231	100.4718	100.6907	93.7363	100.8556	95.8841	99.9027	98.8171	94.6663	98.8712	98.7283	101.2832	98.6882	102.8617	96.8805	91.4088	91.7685	88.8792	99.5919	95.3471	98.0689	96.0135	89.619	93.9612	102.0457	99.167	98.3854	99.1183	94.2664	92.0487	94.9243	101.8994	89.4726	98.7073	98.2518	101.4728	101.5566	92.1887	100.3804	96.8049	99.3021	97.3312	96.6744	98.7212	98.1549	100.34	100.7842	102.0855	94.4851	90.9986	94.6346	89.834	94.0759	93.8457
sub-0707	100.7965	96.9453	101.6307	93.6408	87.0264	94.4398	100.8398	99.0818	95.4348	97.6675	96.1522	90.1856	97.4579	101.4061	89.4007	97.6269	101.3386	104.0692	101.7573	91.3515	101.6611	96.2116	100.1278	96.0503	94.0227	101.5994	99.2019	98.7915	100.3061	104.0731	102.1024	94.2404	92.6726	90.4057	97.3523	94.4509	99.9942	94.2087	87.431	91.8667	101.4213	96.5513	96.3614	97.1733	93.0651	89.5234	95.6397	98.8723	88.5696	97.9739	99.1854	100.2082	101.6114	91.0661	99.4368	97.2536	98.7859	96.379	95.4626	100.6093	98.8301	99.694	97.6306	102.1823	98.9495	91.4615	90.7404	89.7123	94.863	94.6668
sub-0708	98.412	99.8237	99.5543	97.5126	88.1569	93.1496	100.4293	94.5731	99.3622	96.4138	96.584	91.3248	96.6611	96.4042	90.0442	98.674	100.0114	99.3384	102.3418	92.916	97.8813	99.9256	98.927	99.0948	97.6714	99.5631	99.0152	99.4482	96.4721	100.4658	96.8111	88.1897	94.3718	94.4143	99.1949	97.7022	98.6885	97.1306	88.2199	93.6869	99.6907	95.0541	100.0815	96.8867	96.7961	92.8092	96.3576	98.0338	90.9571	98.3935	99.7854	98.7694	102.0803	93.8856	97.2378	99.6843	98.0571	98.2519	96.8824	99.3746	98.1602	98.0581	97.8716	100.6932	95.7139	89.2949	93.063	94.749	98.4072	98.4586
sub-0709	100.1161	97.9539	98.64	98.0357	89.6259	94.4997	101.7124	97.7378	97.9946	98.304	97.3399	91.7973	97.5648	98.5163	89.9605	97.4412	99.6779	101.211	101.6482	92.8652	98.5761	96.7598	98.1351	97.9056	97.6132	100.3595	98.3317	99.8811	98.4551	101.4249	95.8118	94.2115	93.4931	93.0698	98.1506	96.5408	97.805	99.0206	88.4212	92.2982	100.6911	94.7619	97.8378	98.4785	97.5421	91.9139	98.2508	97.1438	89.9485	97.9474	99.4918	99.8903	102.9522	94.3725	98.1947	96.2982	97.8893	97.9062	98.1997	99.5269	97.8638	100.075	97.0908	100.399	96.5503	91.4118	93.9844	92.0028	95.5543	95.3383
sub-0710	101.4553	99.0026	99.5773	97.6788	90.3763	95.4438	100.8487	96.8571	100.0064	97.8746	97.6441	94.4651	97.0224	99.4222	92.7502	97.485	99.8483	98.186	100.2978	94.5134	97.5433	100.1578	98.6426	99.1317	99.1788	99.5336	99.4107	99.7773	98.4147	102.1517	99.7647	90.2681	96.8672	95.0543	98.1047	97.4187	99.963	98.8844	87.1673	92.8609	99.9217	94.5768	99.8806	95.2034	96.7204	92.9683	96.4091	96.8479	91.0858	98.1711	100.1945	97.7262	100.0638	94.9012	97.4615	100.0268	98.284	99.2895	98.6169	99.5243	98.4802	99.7784	96.5658	100.6169	96.5502	89.0485	95.5156	94.1201	98.4642	98.0262
sub-0711	100.6597	101.7787	100.3182	96.9075	90.7512	93.9276	100.9924	94.88	100.2163	95.731	98.9798	93.3472	100.5453	97.5362	92.4874	98.9947	101.3722	99.9776	101.6995	94.1217	97.3965	102.1763	99.2261	99.623	100.7726	100.2206	98.9802	99.6716	98.5764	101.2071	98.3077	89.7669	96.1206	95.3427	99.5972	99.9681	98.7524	97.4482	88.3533	93.5888	99.9074	94.758	100.3643	96.1195	96.9238	93.9941	98.4613	97.2807	92.7	98.8949	99.5927	98.3173	101.1645	93.9	96.5853	101.2236	97.6565	99.2414	99.7935	99.4458	98.5463	99.4298	97.7942	100.2721	97.9714	88.1633	96.3852	94.9705	100.6609	99.7449
sub-0712	99.5594	101.0723	99.5382	97.537	88.9474	92.6702	100.0343	95.1742	99.7202	96.1007	97.2025	90.7998	95.8794	97.9119	87.8786	99.1413	100.7454	101.3654	102.3197	93.6976	97.6511	101.5335	98.8747	99.7633	98.9267	100.2934	98.3152	100.0523	98.3516	102.0925	100.6618	90.6779	95.7231	95.611	96.9155	99.5079	97.964	97.6724	86.6055	91.4867	98.9943	93.0587	100.1984	95.9101	96.171	91.7925	97.8952	94.7231	88.2532	98.301	99.1592	98.7326	101.3073	93.9391	96.774	100.4181	98.1195	99.5956	98.4498	99.4267	98.4602	99.9646	95.4641	100.7833	100.7387	87.3329	93.4871	93.531	98.986	98.1787
sub-0713	99.8829	99.6067	100.3095	95.9209	91.6519	94.3639	100.0828	95.3573	98.9878	96.3963	97.548	92.4481	96.6626	97.3555	91.3364	98.3568	101.4213	99.4911	100.5538	90.5602	99.3348	100.2148	99.3602	98.1983	99.7316	98.7726	97.4229	99.2031	98.2875	101.6056	100.428	93.3216	96.6916	95.9045	98.9285	98.266	97.0113	96.879	90.3649	92.7626	99.6786	94.5597	99.5063	96.1327	96.3875	92.5396	96.4078	96.5939	90.65	99.2589	98.6196	98.0476	100.2548	92.0247	98.4467	100.4607	98.5967	98.2701	97.7414	97.9557	96.5615	98.7523	97.1713	101.5051	97.6992	91.19	95.1354	94.7718	98.8422	98.3641
sub-0714	101.8476	98.8385	99.7797	97.028	92.1764	95.1292	101.5969	98.7669	98.6965	99.2873	97.5667	92.6721	101.9341	99.976	90.8382	99.1482	101.9829	104.3041	103.8454	94.5708	99.7066	98.6738	99.9895	98.2854	98.3677	99.8044	99.5733	99.7335	97.7729	101.7639	106.7804	92.6555	90.2756	91.3509	99.5703	97.3769	99.4993	97.7326	90.2984	94.6588	102.6974	98.9455	99.4122	99.8643	96.609	92.921	98.8003	100.1413	92.2152	98.0735	100.743	104.0997	105.4579	94.4992	100.0699	98.4946	99.3115	98.2449	96.7027	100.9521	98.1163	99.9498	97.9163	102.1107	101.2945	90.6047	91.694	91.6847	96.4294	96.1253
sub-0715	101.356	100.1127	100.0562	94.5952	86.7466	91.9211	101.3783	93.4611	99.2625	95.7384	96.8795	91.2829	98.4071	97.5937	88.6808	98.8151	100.0	100.3502	100.9893	92.4821	97.3941	100.6993	99.5957	97.5714	98.514	98.5876	98.8369	99.8494	98.2018	101.6406	98.5021	85.6964	95.9779	93.1288	97.7846	97.8883	99.0128	96.9571	86.1101	90.3017	100.6644	92.7534	99.8524	96.008	95.5016	90.8884	96.9337	94.4124	89.4872	98.6195	98.8683	97.9396	101.309	91.1238	98.0196	100.83	98.7247	97.1531	96.3584	99.3568	97.6883	99.4178	95.2079	100.2499	94.8898	86.6887	94.557	92.4718	99.0637	98.3404
sub-0716	102.9886	98.4344	99.2246	102.3442	91.5802	96.2343	104.9948	102.592	101.2852	105.4685	100.9897	93.6262	102.9345	105.0449	90.8615	101.0629	102.5829	106.9659	107.7523	98.1016	104.0412	99.9387	101.8733	99.2686	98.6487	103.8785	103.7118	101.2525	101.0572	104.2856	108.3851	98.7119	90.2242	88.8592	98.0049	95.5118	99.7632	101.4667	86.7318	90.2002	102.6554	96.4684	99.5025	99.7164	98.5399	91.3407	102.2922	101.1581	88.8906	100.2899	104.4657	111.8192	113.3289	96.1335	103.0389	99.1996	101.6915	98.3626	99.0453	105.015	101.4967	99.676	99.8437	102.3809	109.4155	95.5832	88.7745	87.9229	93.5332	92.2274
sub-0717	100.2868	98.4483	100.4618	96.8086	88.5145	91.68	101.5339	94.2741	98.3921	95.334	96.0184	90.1476	96.7664	98.2167	89.8021	98.8219	100.8986	99.7725	101.4406	91.982	101.1142	99.0726	101.0835	97.6505	93.9525	99.1056	98.5431	100.3575	100.0799	103.6704	98.9788	91.4345	94.7641	92.6069	98.1069	96.6364	99.6526	96.8027	88.3517	91.2285	100.0791	94.7663	97.7428	97.0816	94.9225	90.6295	97.8542	97.7996	89.5913	98.3422	98.3888	98.6953	101.8208	92.0446	99.5374	98.9796	99.5193	98.2937	95.6831	99.1203	97.8605	100.8124	96.6238	101.5497	95.3246	89.7038	92.4158	92.1715	97.3344	97.5947
sub-0718	103.8391	97.1643	101.7861	93.6384	87.9292	92.6774	102.8071	97.4272	97.8364	96.4735	97.1534	88.71	97.8057	102.9999	90.6859	98.2547	103.2545	105.6629	106.5072	86.9779	102.8984	99.3515	101.9038	96.9914	97.0987	101.1376	98.5431	100.0192	100.5822	107.7899	101.7567	89.9498	94.7923	92.9958	100.5251	96.9567	98.5885	94.7395	87.6378	92.5361	102.8777	96.9405	98.0053	97.6768	95.7119	89.0306	95.837	101.1931	90.8735	97.2818	99.9765	100.0661	104.1641	89.0628	99.231	98.9779	98.4607	96.0602	95.4331	98.7087	97.2945	99.9787	98.7309	102.4026	97.0625	86.9559	92.9115	92.1344	96.2827	96.0861
sub-0719	101.4166	102.0805	100.0791	101.7104	88.2336	94.1623	102.0273	94.6267	100.4086	97.4183	99.9709	95.9882	100.1418	98.0231	90.5926	99.097	102.3178	100.4166	102.0208	98.4988	98.703	100.8305	100.296	100.6849	101.3245	99.4675	98.3572	100.4014	99.1899	103.2513	99.6552	84.6965	99.7623	95.0743	99.7135	100.4095	98.292	102.6566	88.6623	94.677	100.196	94.5134	100.9883	96.8478	98.6324	97.6835	99.0248	95.8694	90.8479	99.7878	101.0669	98.7173	101.8647	98.1059	98.5768	100.3281	99.191	99.9224	101.4806	99.3078	97.9648	98.8182	97.8049	101.7772	99.2403	87.2108	98.4778	94.6144	99.2212	98.4294
sub-0720	101.8716	99.1525	99.6075	97.0348	90.3811	93.431	100.2389	97.2019	99.7775	96.2121	97.7477	91.2805	99.1211	98.3148	91.5654	99.1432	99.0006	99.6095	101.4576	94.2477	100.0198	100.2142	99.7753	98.6122	97.3999	100.6052	98.0008	99.4813	98.2761	101.874	102.2798	90.7532	94.1967	92.7066	100.0934	97.1925	97.7133	99.8175	89.1339	93.7417	101.889	96.5345	100.7866	97.4888	97.9987	93.6067	99.4455	97.8096	92.3103	99.7184	97.9539	100.5868	101.7458	96.2391	99.4478	99.7115	99.5888	99.5682	98.679	99.4248	98.4863	100.8544	97.642	101.8077	100.4093	91.7136	94.4847	93.0189	96.4812	97.1758
sub-0721	100.6088	102.2616	101.3002	97.0223	86.969	93.9073	102.209	94.9556	102.0083	97.3116	98.8311	92.312	100.5892	97.4177	90.3253	99.7003	101.4767	101.3661	103.6578	92.6641	99.9536	102.1702	100.2915	100.13	100.1784	101.867	100.1446	101.4123	98.2948	103.7594	104.303	89.8424	95.9786	95.0332	98.5967	100.7051	100.0248	99.6362	86.8607	93.7169	101.631	94.9181	101.8167	98.4412	99.1256	94.156	100.5713	96.9795	90.7652	99.3962	100.0481	101.3271	102.573	94.9768	97.5708	101.4874	98.2369	98.9376	100.2935	100.9816	99.0614	100.7486	97.114	100.6872	101.8877	92.1187	95.5354	94.7382	98.8786	98.5098
sub-0722	98.2575	97.0127	99.4135	96.8405	88.9594	92.2581	101.8874	94.8592	95.4365	96.5547	95.2703	91.2919	96.5574	97.9863	88.4147	97.7661	99.8762	102.0259	102.087	91.8402	99.4202	95.5646	99.2712	97.7265	97.2295	99.7042	98.9484	100.1763	97.4219	101.7846	98.7627	89.369	92.8327	90.4427	97.9997	97.3061	99.4908	97.0714	85.6357	92.2713	101.8606	97.1714	96.6792	96.6468	95.6805	91.7799	96.5563	100.0655	89.4714	98.5508	101.1354	102.8605	103.5582	91.7632	99.6255	96.482	99.7157	96.1388	97.1725	100.8949	98.8975	99.3392	98.4556	102.1769	96.1717	92.0474	94.6192	90.3673	94.9535	94.2846
sub-0723	102.495	97.0007	101.6047	94.3152	93.0662	97.6169	101.83	101.2205	95.748	102.8247	96.4297	93.7994	95.5485	104.309	92.7785	97.463	102.3633	105.0372	104.212	93.6455	98.8696	97.2202	99.2846	94.9864	95.6497	101.1964	101.0701	97.8075	101.0514	101.0667	103.4338	94.8379	96.3077	92.6984	100.1742	95.372	100.8361	96.3506	89.2279	96.2627	101.6813	100.1936	96.2391	102.5281	96.4298	91.8408	97.0304	104.1293	91.8454	97.7312	101.5706	105.9233	103.7529	92.5135	99.9394	97.67	100.0224	95.2481	95.9553	101.0506	100.1539	98.5637	100.4241	102.5963	100.7447	94.1433	94.3849	91.4562	95.2604	94.7197
sub-0724	101.2484	99.3724	98.6612	99.5456	87.0888	93.4582	101.013	94.3755	99.7317	97.9965	99.2955	94.3151	99.668	96.4469	90.4176	99.8274	101.5044	99.1709	101.377	97.3939	97.4555	99.4595	99.7489	99.2481	98.6004	97.8245	98.0443	99.7071	98.2029	101.8392	96.3865	88.3168	98.4777	95.8092	98.3906	98.3186	97.7467	99.5242	86.2594	91.2688	99.3428	93.1209	100.2394	94.5876	98.0728	92.8684	99.066	94.4506	89.4305	99.5656	100.1423	99.9544	101.4831	95.4196	97.1391	99.1412	98.6117	99.7231	98.9922	99.1792	97.1174	99.2205	95.3095	99.8329	95.211	87.4815	96.4674	93.9635	98.3023	98.1006
sub-0725	101.7472	98.0339	99.7153	97.2827	93.2218	96.7091	101.4004	98.231	99.3293	101.1673	98.163	94.1925	100.7847	99.2776	93.2693	98.499	101.6304	99.7637	101.839	93.6837	98.9431	99.3361	99.6323	97.0771	100.1298	99.7885	99.1826	99.6451	99.1561	102.1283	101.534	93.7624	95.4508	94.4757	98.1393	96.9935	98.0807	96.9684	88.3141	92.7108	99.5935	95.018	99.9343	96.9847	96.4963	91.6143	97.9229	96.1396	92.2031	98.8739	100.1507	99.4457	102.087	92.2959	98.4692	99.3905	99.2535	97.7755	97.6763	99.6824	98.8144	98.5292	97.3807	101.5556	98.2742	91.7577	94.0545	93.5975	98.5272	97.389
sub-0726	100.869	99.7986	100.1118	98.8476	89.0756	93.0075	102.1355	95.0959	100.4283	96.1662	98.7734	93.5699	100.7092	98.0992	91.1615	99.7168	101.5148	100.783	101.7849	95.81	99.8815	100.7705	99.5808	99.9196	100.3929	99.9163	98.6477	100.6453	98.0926	102.8073	99.6621	89.8556	95.5525	94.5526	99.3012	98.3879	99.4319	98.396	89.0638	91.4288	100.6902	95.3144	99.8708	95.6451	97.8785	91.0418	98.4515	98.1776	89.8051	99.3758	101.1067	100.5294	102.7906	91.7737	99.9053	100.8683	100.2062	99.2459	98.5986	98.9613	98.3825	99.7994	99.3074	102.0462	96.8958	91.8201	96.2589	94.769	98.5954	97.9873
sub-0727	103.1845	99.3142	98.1556	97.708	90.0246	94.4277	99.2851	96.2901	98.7283	96.0914	96.8475	92.5127	96.929	98.7288	90.8782	97.8993	101.4215	99.3786	102.6392	95.1116	97.9194	98.291	98.6081	97.0762	97.1674	100.3329	98.9173	97.9626	100.7595	101.8084	97.8761	90.2057	96.7628	94.94	99.5	97.4359	96.967	97.1941	87.0441	92.6383	99.0032	95.279	99.0058	95.4177	95.6157	91.5243	97.701	98.8293	90.1877	97.2653	100.2272	98.5062	102.5068	91.7729	97.0996	98.3442	97.754	96.7574	98.9426	99.2905	97.9144	97.6515	98.8375	100.5779	98.3188	91.947	93.8595	92.8004	97.1588	97.0265
sub-0728	101.329	97.9696	98.9239	95.1142	91.3644	95.3252	101.2724	96.919	99.2492	97.1706	96.9008	91.6232	98.4506	98.5611	91.5479	97.6874	99.9001	99.0862	100.5881	92.09	98.5557	98.9295	98.0363	98.4454	96.3944	99.2853	98.7594	99.2748	98.7717	101.9969	99.7883	90.3038	95.4642	93.2866	99.8241	98.2113	100.142	95.5623	89.0715	93.9224	99.763	96.5634	98.9597	95.9935	96.8759	91.6692	97.0288	98.3405	92.5181	97.2686	101.1049	99.6222	103.9997	92.06	99.5879	99.1214	99.9592	98.1731	97.7124	100.4999	98.0153	98.5306	99.8983	101.8431	95.0529	93.5234	95.497	94.1456	96.8052	97.2033
sub-0729	101.1359	99.9128	100.0935	100.8727	88.9556	94.1169	101.4529	98.1664	96.243	97.9761	95.8349	92.0235	98.3732	99.8333	89.0653	98.1344	99.7818	102.4312	100.8182	95.034	100.7078	99.5744	99.292	97.224	94.3691	100.0849	98.5026	100.4485	99.2997	102.3887	98.7215	92.6979	94.4371	91.0436	98.6786	98.519	99.3908	99.6969	88.609	92.9302	101.9856	95.7765	98.2365	100.0653	95.292	91.2853	96.8084	98.3538	88.426	98.4216	99.6453	101.1213	101.9879	94.3231	99.7656	100.1616	99.3896	97.8977	95.365	99.4162	98.2022	99.7046	97.7013	102.5854	97.7717	92.0899	91.3891	90.838	95.7692	95.4714
sub-0730	99.4575	99.2767	97.6987	96.5688	87.2664	90.6954	99.205	93.8785	99.7637	93.0222	97.4064	91.0747	96.9176	94.8074	87.4481	99.1787	101.0959	96.4982	101.1294	91.5033	96.846	100.5278	99.1403	99.0559	98.0917	98.8851	97.2902	97.6466	97.5685	101.0486	97.2529	88.272	91.9177	93.6182	97.9124	96.9113	98.2728	98.0221	85.2694	90.7	98.1366	92.5023	100.1329	93.9112	95.5203	91.2141	95.9179	95.2221	88.086	99.634	100.2982	96.7249	101.8507	91.9869	97.4424	100.4024	98.3537	98.982	99.7548	97.9074	95.9985	97.899	96.3168	100.2479	93.5215	86.5064	94.9588	93.6016	97.5722	97.6475
sub-0731	100.087	96.412	98.7429	95.855	91.7203	93.6563	100.3688	98.3078	97.3259	99.6035	96.6802	90.7991	96.3752	100.3961	91.2701	98.5327	102.479	103.9513	104.2547	93.7863	101.4598	98.066	99.8792	95.176	94.0518	101.3831	99.4257	99.5532	99.137	102.5978	102.3864	92.1241	95.4792	93.6264	98.5822	95.2944	99.9877	93.7314	88.8669	90.8372	101.0221	95.282	97.2582	98.3675	95.7563	89.9339	96.6715	98.797	89.1059	98.2799	101.6553	103.7962	104.0174	90.4721	104.1072	97.231	101.0328	95.1707	96.3831	100.7483	97.9302	100.2983	97.9596	102.9123	98.0688	92.2492	93.2074	92.642	96.0356	95.5746
sub-0732	101.8392	98.7744	99.7734	99.9502	89.1317	94.6432	102.5046	96.4908	99.1421	99.5682	97.6631	94.7863	99.0848	98.402	90.6183	98.2058	100.386	100.5288	100.6204	97.7547	98.8565	98.9438	99.8201	98.7047	97.3793	99.4261	98.9444	99.3841	98.7094	102.763	95.5825	88.9626	95.6902	93.8633	98.4946	95.7643	100.0648	99.824	86.7486	93.2767	100.9445	94.6294	99.601	99.4644	96.5245	95.1281	97.0159	95.9201	90.9676	98.5778	99.7062	98.1727	100.1939	98.0681	98.2554	98.8965	99.3728	99.0121	97.1337	99.4142	97.693	99.2754	96.4069	101.2003	97.5685	90.3544	94.6152	94.3242	97.2952	97.2966
sub-0733	99.6703	101.3966	100.9209	96.7625	88.5252	93.9435	99.9882	95.1735	100.4537	95.8107	97.0825	94.7865	97.6417	96.6337	93.098	99.2953	100.8223	99.3955	101.6554	95.0702	98.1632	101.3917	99.8806	99.4175	97.8851	99.757	99.3591	99.1402	98.7312	101.087	96.2398	90.2526	96.1547	96.2687	100.6373	100.11	99.4951	96.709	89.2611	93.7899	99.2482	95.7546	101.1494	96.814	97.848	94.3564	98.7824	97.5538	92.7065	98.9267	101.4141	98.386	101.6621	93.2514	97.2357	100.7599	98.9864	98.5143	99.4383	99.6581	99.4186	97.4115	98.1664	100.9868	96.5275	88.9667	95.0746	95.7387	99.8207	99.6304
sub-0734	100.697	97.5247	99.4469	98.1733	89.1736	94.9802	102.4737	98.5712	98.3948	97.123	97.1679	92.2602	99.1963	99.6949	89.641	98.2087	100.9385	100.9229	101.0272	95.0717	99.0345	98.2258	99.0507	99.1986	96.8029	99.4841	99.6606	100.0542	99.4351	103.1545	103.1309	92.7768	94.601	91.4793	98.6023	97.1885	99.7442	97.5704	90.4062	92.3903	99.8851	95.7852	98.5087	94.9215	97.3575	92.6544	98.5882	97.6319	89.8172	99.0504	101.313	101.3768	103.4231	94.3713	100.2333	98.0795	99.5235	98.0806	97.8283	100.4255	98.8417	98.5231	99.0769	101.7464	101.5367	93.4605	94.4014	92.5254	95.6348	95.4035
sub-0735	101.0462	99.3081	99.4503	100.0424	88.7873	93.3711	101.0751	93.2438	99.5867	95.2589	97.7183	93.6319	97.5641	96.8421	91.8518	99.9384	100.4726	95.733	100.5599	95.9834	97.7037	100.4684	99.2862	98.6196	98.8442	98.3392	99.0331	99.443	98.8111	102.8313	98.8189	88.7754	96.6337	95.7827	98.8544	97.5982	97.4606	98.9919	88.2197	92.5365	98.9602	93.5903	99.9691	94.9246	98.4605	92.4893	99.9302	96.0698	91.3761	97.9559	100.251	97.2686	101.7154	93.8083	95.7476	99.3852	97.2469	98.4596	100.3828	99.0041	97.2478	98.0749	95.7283	99.6715	94.8738	89.3483	93.1453	93.7773	98.5758	97.9546
sub-0736	101.705	96.5444	100.1561	91.6581	89.9655	92.451	100.3228	96.3455	95.8616	96.6357	96.5001	87.2256	97.2885	99.7887	90.1792	99.4348	99.1744	102.2516	100.8812	88.4716	101.2388	98.1848	100.4101	95.6011	95.5363	102.1167	99.0975	98.7857	98.8294	104.3497	99.9358	94.022	94.528	91.8134	97.9269	96.4514	100.329	93.025	89.1228	91.2241	101.5686	95.3706	96.3406	96.3413	96.8482	87.1075	97.7314	99.3171	89.566	100.191	100.4217	103.4869	104.4254	86.8334	101.7111	98.4801	100.8312	93.9947	97.0975	101.626	98.7626	99.2951	97.5364	102.3842	96.7545	92.9044	93.7462	90.9029	94.7857	95.0436
sub-0737	99.535	99.0293	99.8357	96.2735	83.7925	92.8775	100.5979	93.872	99.8066	95.6687	94.9686	91.9756	92.8823	95.6149	90.202	98.6243	99.7187	93.6507	99.0335	93.173	98.4734	101.3592	99.5184	99.2588	97.4969	97.4903	97.8381	99.2916	97.9479	101.9146	93.6341	84.4319	95.3421	95.2928	99.9088	99.0257	98.6973	96.8945	86.5575	93.5394	100.6443	93.5933	99.9355	96.6285	96.5125	92.8716	97.0559	95.387	91.9464	98.4559	100.2598	97.1414	99.8372	94.1017	97.0033	100.6348	97.9906	98.6757	97.5732	98.9856	97.8025	99.0532	96.5522	100.4588	93.0991	87.4215	94.9694	94.4908	97.9946	98.8452
sub-0738	99.586	99.2602	98.306	97.5232	89.5428	92.2342	100.1238	94.3379	99.8524	96.959	98.7945	91.3696	99.5915	95.9526	89.1635	97.1101	101.3163	99.3538	101.3594	91.814	98.3206	100.8388	98.4057	98.8086	98.3087	98.8515	97.0242	98.828	97.3687	101.8894	99.0	90.8873	95.645	95.3901	98.0457	100.1439	96.7924	98.5753	88.9278	90.5598	99.5818	93.1688	100.9458	95.3069	97.9801	90.5264	99.6886	95.3442	89.393	98.1482	99.9459	99.2719	101.3113	91.2665	98.0721	100.7897	97.708	99.4118	98.8719	98.5136	96.397	99.7024	96.5991	101.1313	98.7422	89.6983	94.9793	95.577	98.5893	98.6706
sub-0739	101.298	96.6275	100.7139	96.6801	89.358	94.3107	102.8296	98.5237	95.7401	102.1567	97.0016	92.1296	98.625	100.4351	90.4105	97.0266	100.3415	102.9276	103.4936	94.1556	99.3913	95.9861	99.8775	95.947	96.161	101.7703	99.4289	99.7343	99.8733	101.9161	101.2226	91.1197	95.7378	90.9001	98.5803	94.9805	100.1823	96.4129	89.694	93.3663	100.7639	96.8208	95.7409	100.6565	96.0737	91.4918	96.4489	99.2697	90.0425	97.2114	100.1015	103.7314	105.9819	93.6825	98.3033	96.4821	99.5006	95.2897	94.2311	101.8008	99.6858	98.9699	98.4982	101.2424	98.1934	91.4738	93.5633	91.7701	96.151	95.765
sub-0740	101.2357	98.8035	99.2732	99.1328	89.0516	95.1165	102.1693	95.4869	99.2779	98.6438	97.0175	91.7161	98.6431	98.3771	92.5397	99.0505	100.8104	97.6572	101.0205	95.445	97.3468	100.1731	99.6062	98.8774	99.0622	98.5756	98.666	100.3176	99.9912	101.1804	98.8136	89.7471	98.1379	94.2554	98.7683	98.3656	99.3137	99.3485	87.026	92.2028	100.6085	93.7747	99.9975	96.0439	96.9003	92.94	95.9242	95.6847	90.044	99.7595	99.5538	97.7283	99.877	94.5761	98.1277	99.6905	99.7915	99.2373	97.7545	99.0418	98.241	99.9766	97.1761	101.4677	94.4444	85.6799	95.2234	93.7349	98.7917	97.5433
sub-0741	101.9111	100.8201	100.428	97.3909	87.2582	94.3708	100.2892	95.2639	100.2303	97.394	98.2623	93.3931	99.2766	96.7599	90.275	98.3483	100.0699	100.6104	103.0255	94.221	99.0725	100.3261	99.8142	99.2231	98.3272	101.1977	98.8023	99.4664	99.1148	102.0258	96.887	89.1669	97.3725	95.1221	99.7015	98.843	98.7323	98.51	88.7174	93.0841	100.8103	93.4039	99.9873	97.2277	99.7125	94.6495	101.1997	94.8718	90.5378	96.9246	99.2862	101.9372	102.1213	95.2024	97.8034	100.0758	98.5401	98.974	99.6058	100.8067	96.9297	99.5327	96.8526	100.7838	100.5772	88.5047	98.7147	93.9585	98.2854	98.17
