Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0390	4251.9	442.7	12853.5	58020.8	8165.4	3756.5	4706.2	2020.2	985.3	3301.8	18644.2	4770.3	2045.1	983.9	425.5	4634.3	37.0	257.0	4323.7	439.1	12944.7	54485.0	8156.7	3766.5	5151.4	2007.9	4955.9	2082.2	644.0	4491.9	27.8	261.3	0.0	1124.8	0.0	0.0	0.0	0.0	0.0	52.8	867.7	491.3	803.8	710.0	865.5	1233843.0	1219508.0	1218708.307657	265157.195341	270172.418747	535329.614088	241216.023458	241150.670111	482366.693569	63439.0	712053.614088	1092669.307657	1083373.307657	1081927.0	1533645.0	0.787567	0.978931	20.0	18.0	38.0	1566652.166091
sub-0391	5748.5	410.7	18006.7	55753.8	8192.5	3440.4	4330.8	2006.7	733.4	1833.2	19999.2	4100.6	1689.3	880.1	339.6	4167.0	16.2	348.0	5088.7	594.9	17807.5	54996.3	7368.5	3430.4	4228.6	2087.1	4208.9	1752.9	443.3	4127.3	4.0	284.8	0.0	882.4	0.0	0.0	0.0	0.0	0.0	43.8	948.0	662.7	935.5	577.1	1005.9	1111046.0	1096060.0	1094623.714096	224043.921056	223458.932344	447502.8534	223220.546421	219867.314275	443087.860696	57486.0	616867.8534	963254.714096	951470.714096	949478.0	1382378.0	0.781295	0.972097	23.0	22.0	45.0	1422057.340236
sub-0392	12706.1	631.0	16955.9	61498.7	8016.4	4341.0	5327.1	2282.0	1047.6	1521.4	21944.3	4370.3	1411.1	1470.0	519.7	4389.8	3.5	610.8	8126.4	192.5	15497.3	60690.0	7604.0	4539.8	5323.4	2153.2	4062.7	1659.8	657.5	4353.2	14.3	386.6	0.0	779.2	0.0	0.0	0.0	0.0	0.0	60.3	1110.0	719.9	659.4	515.0	1287.5	1206331.0	1180276.0	1178744.990837	250760.734465	252249.345221	503010.079686	229869.236711	228105.67444	457974.911151	62563.0	689402.079686	1049754.990837	1027637.990837	1025030.0	1513825.0	0.725962	0.91101	28.0	26.0	54.0	1661699.694599
sub-0393	5853.7	234.7	13608.4	58381.5	7228.7	3750.2	4963.8	2081.7	1085.9	2455.0	22280.3	4038.0	1429.7	1533.3	369.5	4518.2	6.9	490.8	5421.4	507.0	13665.7	61935.3	7104.5	3733.1	4688.7	2153.4	4358.1	1807.2	442.8	4279.8	0.0	421.8	0.0	596.5	0.0	0.0	0.0	0.0	0.0	84.6	893.2	346.4	721.3	595.0	772.8	1162213.0	1144873.0	1144090.671778	250541.773452	252399.420582	502941.194034	216839.995668	218554.482076	435394.477744	58346.0	682844.194034	1011714.671778	999377.671778	997398.0	1510538.0	0.691792	0.899127	31.0	19.0	50.0	1680004.488036
sub-0394	10103.8	207.5	14503.8	60853.8	8326.1	4289.1	4755.7	2206.9	1086.5	2617.3	21135.4	3891.9	1700.0	1016.1	409.9	4185.1	0.0	513.1	7967.1	375.0	18569.3	59511.5	7931.1	4328.3	4726.5	2114.4	3958.5	1811.6	640.0	4120.8	17.8	481.5	0.0	602.9	0.0	0.0	0.0	0.0	0.0	39.9	1086.6	616.4	713.8	781.5	902.9	1154936.0	1131219.0	1131032.574464	230884.859865	231867.228641	462752.088505	227190.298473	226921.187486	454111.485959	60353.0	644219.088505	999642.574464	980547.574464	977371.0	1466891.0	0.751341	0.954283	51.0	35.0	86.0	1537165.703066
sub-0395	8686.4	207.1	14966.2	58967.2	7324.7	3984.2	4920.7	1983.9	836.2	2300.8	17852.3	4024.6	1558.0	941.8	399.3	4012.5	0.0	277.5	4518.0	176.6	14823.1	58530.1	6715.9	3816.8	4928.4	1799.7	3880.7	1719.6	467.9	3811.7	0.0	309.8	0.0	927.9	0.0	0.0	0.0	0.0	0.0	90.2	953.3	627.6	646.6	620.0	879.8	1146304.0	1128848.0	1128371.247051	235843.73898	233835.963936	469679.702916	229869.649121	224661.895014	454531.544135	56330.0	645054.702916	997501.247051	983968.247051	980938.0	1441002.0	0.722015	0.907635	25.0	30.0	55.0	1587645.238482
sub-0396	4994.3	158.8	13425.8	54365.3	8270.5	3720.1	4841.0	1923.8	699.9	1954.3	19002.5	3787.7	1641.8	1015.1	528.2	3924.5	0.0	332.8	4454.7	419.5	12492.1	53446.5	7371.9	3867.3	4927.7	1990.2	3743.2	1891.2	648.1	4027.7	0.0	291.7	0.0	336.4	0.0	0.0	0.0	0.0	0.0	35.4	984.1	598.4	758.7	751.3	979.5	1097828.0	1084354.0	1083833.298779	245932.84708	248665.190849	494598.037929	198168.887164	199221.373686	397390.26085	58184.0	661564.037929	963010.298779	953039.298779	950668.0	1366409.0	0.746786	0.929485	31.0	35.0	66.0	1470070.763584
sub-0397	7068.9	150.2	15541.4	58811.9	9061.8	3951.3	5343.8	2306.6	909.2	2237.1	22439.7	4696.2	1809.7	1027.7	483.4	4657.3	49.1	237.5	6776.9	240.3	14259.6	60375.4	7833.8	3986.9	5244.0	2319.0	4666.8	1938.5	582.6	4630.0	16.3	244.3	0.0	679.6	0.0	0.0	0.0	0.0	0.0	84.0	1244.5	666.8	579.2	565.2	1172.4	1245979.0	1227995.0	1227130.683061	261780.233946	260322.402127	522102.636073	246550.115114	244763.931874	491314.046988	64730.0	706694.636073	1095424.683061	1081456.683061	1078990.0	1569289.0	0.729959	0.91937	34.0	52.0	86.0	1706917.233679
sub-0398	9380.3	282.1	13501.3	60647.6	7292.4	3523.6	4319.0	1798.3	633.2	1909.7	16697.1	3933.3	1516.2	878.7	267.2	3484.0	22.4	448.2	10717.1	478.9	12595.2	61129.5	6808.4	3644.9	4347.4	1743.5	4036.6	1518.2	367.5	3180.9	8.8	631.0	0.0	657.9	0.0	0.0	0.0	0.0	0.0	87.7	1100.6	510.8	434.4	433.6	1054.2	1017923.0	993230.0	993097.592164	214344.975336	217299.962506	431644.937841	180002.430079	180556.224244	360558.654323	53541.0	607622.937841	868758.592164	847352.592164	845810.0	1323325.0	0.778801	1.01246	29.0	30.0	59.0	1307038.953272
sub-0399	16534.6	273.8	16810.5	56989.0	7532.6	3981.5	5394.2	2334.2	1277.0	2143.6	23497.7	3973.1	1710.5	953.5	421.4	4623.8	4.2	782.4	13288.8	351.4	16321.8	59698.2	7158.7	4077.9	5355.2	2278.6	4227.5	1868.2	476.8	4779.6	14.8	582.2	0.0	812.8	0.0	0.0	0.0	0.0	0.0	61.7	998.1	548.3	535.9	502.9	1119.1	1206139.0	1170528.0	1170338.428583	246818.720577	252026.343406	498845.063983	229049.692807	230204.671793	459254.3646	61588.0	678908.063983	1054424.428583	1022980.428583	1019826.0	1554656.0	0.883494	1.138782	21.0	21.0	42.0	1365192.272309
sub-0400	4433.4	288.6	20168.2	61535.8	8848.5	3305.9	4112.7	2053.0	669.1	924.4	23696.5	4088.4	1574.1	1100.2	527.0	5041.1	1.5	316.7	4115.9	450.4	19560.6	61813.0	7403.2	3543.7	5141.4	2127.7	4256.7	1886.8	704.7	4791.2	22.2	295.2	0.0	1062.9	0.0	0.0	0.0	0.0	0.0	71.9	1098.1	718.1	1017.3	898.4	1020.0	1261507.0	1249843.0	1248567.82587	251110.964529	250773.311188	501884.275717	262455.457802	260641.092351	523096.550153	60368.0	686669.275717	1098553.82587	1089404.82587	1086581.0	1520200.0	0.770102	0.928024	24.0	20.0	44.0	1638103.678764
sub-0401	7124.6	412.9	12696.6	47633.0	6620.9	3196.2	5174.2	1656.9	763.9	1688.2	16376.4	3519.0	1258.7	763.5	396.2	3802.6	21.2	586.8	5118.4	374.2	11164.1	47882.5	5847.9	3486.3	5309.3	1756.3	3514.7	1539.8	530.0	3735.1	11.8	356.4	0.0	481.1	0.0	0.0	0.0	0.0	0.0	103.7	922.0	613.9	582.8	523.3	770.8	988094.0	971618.0	970983.872822	214088.810044	216439.931144	430528.741188	183883.421758	184333.709876	368217.131634	52631.0	579912.741188	867765.872822	854393.872822	851936.0	1260567.0	0.705409	0.89993	29.0	36.0	65.0	1400739.320748
sub-0402	5904.2	132.9	16703.7	67452.8	9586.3	3642.1	5827.3	2590.1	921.7	2021.3	26629.1	4881.7	1939.9	1146.5	549.4	5085.2	14.0	315.4	6360.5	140.2	17295.5	69136.5	9129.5	3938.6	5648.0	2346.3	4927.1	2034.3	654.3	5117.6	13.0	432.7	0.0	908.0	0.0	0.0	0.0	0.0	0.0	78.4	1163.8	656.5	758.4	718.2	942.1	1368200.0	1351560.0	1351311.166765	274500.529557	278120.717312	552621.246869	278405.540775	280586.379121	558991.919896	69214.0	759351.246869	1195920.166765	1183134.166765	1181013.0	1685153.0	0.739424	0.910717	22.0	24.0	46.0	1850359.065712
sub-0403	11160.3	170.3	20462.8	68987.0	9467.6	4754.4	6497.4	2863.7	904.5	1940.8	24603.2	5754.1	1958.5	1407.5	408.2	5337.1	0.0	835.9	11692.9	149.1	17987.6	71899.6	8688.6	4873.3	6140.4	2712.5	5406.9	2326.9	519.9	4957.3	18.6	600.2	0.0	1029.9	0.0	0.0	0.0	0.0	0.0	66.5	1146.7	691.4	646.6	826.5	1232.6	1393043.0	1365255.0	1364367.33777	279332.732948	278592.584917	557925.317864	276125.931765	276667.088141	552793.019906	73973.0	773766.317864	1212017.33777	1188187.33777	1185535.0	1721877.0	0.717252	0.886562	28.0	35.0	63.0	1942195.328701
sub-0404	12720.9	210.5	18177.5	57072.3	8331.4	4053.0	4884.4	2057.1	761.1	1716.4	21751.5	3485.2	1351.5	1378.3	449.5	4540.2	9.6	565.9	9705.6	153.9	15560.8	57441.9	7286.8	4310.5	5126.8	2048.2	3504.8	1690.7	541.0	4437.5	25.2	515.2	0.0	386.2	0.0	0.0	0.0	0.0	0.0	50.0	1478.2	844.3	820.0	658.0	1306.7	1194970.0	1167776.0	1167225.63791	249738.144772	252002.773953	501740.918724	228977.708038	228914.011147	457891.719186	59646.0	677198.918724	1045629.63791	1022145.63791	1019800.0	1486020.0	0.721066	0.896691	28.0	20.0	48.0	1657227.036401
sub-0405	6508.7	326.1	18514.8	58168.4	7042.6	3153.7	4806.8	2096.6	727.3	1694.7	23148.2	4199.6	1759.5	998.3	418.7	4611.9	24.0	445.4	6241.1	420.8	17832.4	59589.0	6543.9	3144.7	4681.1	1992.3	4399.2	1732.4	574.5	4632.0	23.0	414.7	0.0	470.5	0.0	0.0	0.0	0.0	0.0	67.9	805.9	530.9	453.8	418.8	832.7	1052271.0	1035563.0	1035132.094322	207573.713179	210654.432654	418228.145833	202040.516109	203371.43238	405411.948489	57500.0	594682.145833	897327.094322	883818.094322	881536.0	1305272.0	0.734251	0.910789	14.0	20.0	34.0	1433121.895792
sub-0406	4588.9	181.9	13315.1	54900.1	7971.3	3830.1	5365.6	2229.6	938.5	3218.8	18726.3	4273.0	1767.7	893.3	461.3	4329.1	13.7	373.1	3254.4	180.9	13349.2	56689.1	7115.6	3995.5	5746.5	2091.0	4490.8	1750.4	559.7	4266.5	0.0	363.2	0.0	557.2	0.0	0.0	0.0	0.0	0.0	80.8	879.7	656.7	1190.7	953.5	819.0	1211215.0	1198013.0	1197403.281031	263790.362824	263375.458591	527165.821415	235624.102303	235213.357312	470837.459615	61096.0	700892.821415	1069683.281031	1061299.281031	1059650.0	1513385.0	0.714448	0.892686	28.0	23.0	51.0	1695315.370518
sub-0407	4080.8	201.1	18450.0	63750.3	8475.1	3935.6	5432.5	2245.6	1009.5	1461.9	22326.0	4713.4	1844.2	1249.5	402.5	4913.3	31.4	301.4	3705.8	450.0	18160.4	65298.9	8001.6	3982.9	5247.6	2137.3	4414.0	1893.3	663.0	4751.6	25.8	268.2	0.0	653.9	0.0	0.0	0.0	0.0	0.0	96.7	909.6	424.2	711.8	729.0	903.2	1251930.0	1239963.0	1239103.068255	270250.029993	270953.5516	541203.581593	235627.531518	231371.955144	466999.486662	64752.0	736477.581593	1085203.068255	1076842.068255	1073764.0	1537501.0	0.741501	0.910641	21.0	25.0	46.0	1688371.629274
sub-0408	5123.1	346.5	13012.7	53295.0	7681.8	3560.7	5038.4	2150.2	956.8	2513.1	20059.3	4089.1	1563.0	961.6	411.6	4332.7	11.9	316.5	7116.4	310.9	12436.6	54361.7	7048.4	3770.0	5179.9	2132.1	3952.8	1749.2	532.2	4256.0	18.1	513.5	2.8	747.7	0.0	0.0	0.0	0.0	0.0	95.3	1006.8	546.9	715.3	622.9	901.8	1201141.0	1183711.0	1182927.411018	257849.298673	262162.966239	520012.264912	235866.392384	234687.753722	470554.146106	58893.0	688365.264912	1065445.411018	1052304.411018	1050177.0	1505898.0	0.740413	0.928272	18.0	18.0	36.0	1622259.17698
sub-0409	5902.9	163.4	19006.6	62931.0	8934.1	3835.5	5576.5	2499.2	1050.4	1820.6	22932.1	4667.4	1998.7	752.9	507.8	4978.4	15.9	207.8	5298.6	411.3	18030.7	63147.1	7965.6	3799.7	6261.5	2538.3	5004.2	1999.9	653.7	4762.4	31.1	187.3	0.0	1012.0	0.0	0.0	0.0	0.0	0.0	91.4	1038.3	737.5	666.2	670.8	1004.4	1395732.0	1380924.0	1379462.774855	287807.489965	293115.12616	580922.616125	283778.125028	283780.033702	567558.15873	67169.0	775953.616125	1231099.774855	1219672.774855	1217052.0	1740093.0	0.753202	0.939036	13.0	28.0	41.0	1853064.046936
sub-0410	8666.9	401.4	17392.0	71634.6	8559.6	3500.3	5533.5	1995.3	766.2	1442.5	21186.1	4096.4	1415.5	953.5	358.9	4159.0	6.3	412.5	7661.3	453.6	14725.7	72954.9	7089.5	3816.2	5409.9	2075.8	3903.9	1768.2	554.5	4164.1	19.6	455.4	1.7	969.8	0.0	0.0	0.0	0.0	0.0	78.7	1184.1	719.3	648.7	691.7	1094.4	1226249.0	1205804.0	1204710.16951	263922.005317	264179.967895	528101.973212	219584.215025	220274.981272	439859.196298	59833.0	733357.973212	1048149.16951	1030739.16951	1028834.0	1542486.0	0.710658	0.893929	46.0	73.0	119.0	1725511.960501
sub-0411	8194.2	248.5	17611.0	55540.8	9761.6	4006.3	6082.1	2341.4	1126.4	1587.5	21551.2	4281.0	2049.4	1252.6	556.0	4881.3	10.3	225.1	5619.0	272.4	16481.9	56773.5	7843.2	3976.5	6253.5	2553.4	5172.8	2221.0	670.5	4625.2	41.5	373.7	0.0	1126.2	0.0	0.0	1.5	0.0	0.0	75.4	1049.8	615.0	963.8	738.3	890.0	1344707.0	1326670.0	1325389.471977	268322.955181	267903.541165	536226.496346	289743.032313	284266.943319	574009.975631	68599.0	718229.496346	1196816.471977	1182568.471977	1180094.0	1651152.0	0.73745	0.905507	28.0	30.0	58.0	1823455.097103
sub-0412	5131.4	218.4	13761.4	53244.9	7276.7	3920.6	4516.6	1977.9	741.9	1953.5	19356.6	3811.9	1543.8	927.4	414.3	4027.9	14.4	393.1	4635.4	118.0	14275.4	53790.0	6733.1	4038.4	4631.1	1924.6	4008.4	1654.3	463.1	4050.4	0.0	335.5	0.0	360.0	0.0	0.0	0.0	0.0	0.0	37.0	1005.6	714.5	801.1	820.1	917.6	1055480.0	1041860.0	1041686.541004	214416.46397	214925.768501	429342.232472	213267.912352	208125.39618	421393.308532	56100.0	593701.232472	919170.541004	908997.541004	906977.0	1302355.0	0.747127	0.921879	18.0	28.0	46.0	1412718.451146
sub-0413	5843.9	369.8	19392.6	61016.4	9758.0	3703.4	5940.9	2476.9	1129.9	2039.3	24464.5	4806.6	1919.6	1148.4	409.9	4952.9	8.4	354.5	5220.7	366.8	18115.1	62978.5	8749.0	3398.5	6231.1	2320.1	5032.9	2246.0	668.1	4877.5	0.0	310.4	0.0	802.1	0.0	0.0	0.0	0.0	0.0	111.7	957.6	570.5	1030.1	873.4	910.9	1460777.0	1445065.0	1444156.885471	308511.081954	311870.948706	620382.03066	297566.214192	294924.640619	592490.854811	68978.0	815381.03066	1297325.885471	1285657.885471	1282660.0	1827249.0	0.763309	0.954803	31.0	34.0	65.0	1913743.695444
sub-0414	4952.7	419.3	14973.4	52677.9	8141.2	3529.1	5008.4	1930.1	880.4	1486.2	19910.1	4137.5	1607.3	1071.1	433.3	4334.8	21.4	298.3	5689.0	578.7	13666.6	52267.9	7306.5	3668.2	5053.1	1894.5	4183.8	1722.4	496.2	4316.8	12.4	417.9	0.0	440.3	0.0	0.0	0.0	0.0	0.0	63.2	882.0	520.2	567.9	485.9	780.4	1076295.0	1061296.0	1060794.550719	226541.661024	226519.625165	453061.286189	206474.121928	208671.142601	415145.26453	58904.0	618240.286189	941466.550719	929756.550719	927570.0	1347468.0	0.777339	0.97319	22.0	8.0	30.0	1384588.35363
sub-0415	5862.7	215.6	19122.7	62077.0	7986.2	3938.2	5270.7	2171.3	748.8	1594.0	22167.8	4018.0	1410.5	765.1	472.3	4319.6	0.0	417.6	7224.0	275.1	15370.7	66175.2	7293.5	4170.7	5298.2	2090.5	4072.6	1457.6	554.8	3871.7	0.0	330.9	0.0	621.9	0.0	0.0	0.0	0.0	0.0	37.5	1039.5	738.6	720.9	717.7	936.9	1148369.0	1131618.0	1131254.870373	235474.98739	233711.734082	469186.721472	219013.527883	221491.621018	440505.148901	59534.0	657032.721472	985248.870373	971485.870373	969555.0	1447290.0	0.825084	1.039853	38.0	30.0	68.0	1391821.212831
sub-0416	5566.7	159.9	13392.9	47898.2	7423.9	3342.3	4088.1	1687.7	727.9	2371.8	17203.8	3953.9	1400.4	822.6	394.0	3631.1	0.0	334.6	4364.2	205.5	12190.0	48359.4	7145.4	3526.1	4083.5	1576.5	3959.4	1758.7	510.3	3585.0	0.0	289.7	0.0	564.9	0.0	0.0	0.0	0.0	0.0	63.1	985.5	604.0	801.2	615.7	837.8	1031253.0	1017199.0	1016693.983142	221974.116226	222377.841325	444351.957551	200434.389384	197250.636207	397685.025591	53063.0	594522.957551	908015.983142	897671.983142	895554.0	1308892.0	0.941736	1.195274	23.0	26.0	49.0	1095055.645784
sub-0417	10150.0	110.3	19983.1	61787.2	10502.5	3875.8	5277.2	2538.0	886.1	1768.1	26665.9	4414.8	1866.7	1334.6	392.6	5038.1	0.0	331.0	6936.9	132.7	18625.3	61065.7	8709.5	3907.2	5444.2	2613.4	4888.8	1917.0	576.0	4929.4	19.1	358.6	0.0	666.8	0.0	0.0	0.0	0.0	0.0	47.3	1159.7	434.0	551.6	564.3	1150.3	1353623.0	1332453.0	1331902.797678	254673.54226	258303.028577	512976.570837	295308.403655	293746.823185	589055.226841	68101.0	705278.570837	1190341.797678	1173011.797678	1170650.0	1672471.0	0.79925	0.987514	39.0	26.0	65.0	1693617.438674
sub-0418	8818.6	411.0	15603.5	49796.9	7901.2	3018.6	4756.1	1852.5	788.5	1386.6	19642.6	3870.2	1408.9	1237.7	395.7	4068.9	24.6	601.1	10694.9	528.8	13353.1	51436.2	6769.7	3079.0	4842.3	1753.7	3640.7	1644.6	499.9	3943.1	14.3	569.4	0.0	376.2	0.0	0.0	0.0	0.0	0.0	54.8	1180.4	534.2	569.4	469.7	1053.2	1056087.0	1031733.0	1031668.387267	218610.047467	219446.062633	438056.1101	205829.106602	202439.170566	408268.277168	55189.0	595106.1101	924766.387267	903656.387267	901548.0	1309827.0	0.719012	0.891765	33.0	23.0	56.0	1468802.850445
sub-0419	15295.2	382.6	30363.5	61523.2	10538.3	4563.4	5189.5	2474.4	769.3	1133.8	21487.9	4168.9	1688.6	1326.2	570.4	4566.5	8.7	720.2	9407.9	276.9	25608.7	62937.4	9434.4	4577.9	5405.2	2514.6	4667.8	2245.6	676.3	4670.0	0.0	348.5	0.0	1680.6	0.0	0.0	0.0	0.0	0.0	60.6	1151.1	735.5	579.9	539.0	1146.3	1452273.0	1423659.0	1422960.357814	306713.3701	310931.884978	617645.255078	278990.537243	275318.565494	554309.102737	69111.0	812807.255078	1271687.357814	1246115.357814	1241719.0	1774257.0	0.713868	0.87214	120.0	106.0	226.0	2034371.100203
sub-0420	6818.5	459.6	20741.8	65199.7	9144.7	3878.1	6078.9	2424.5	1271.9	2201.8	23941.0	4514.4	1895.0	1284.4	512.0	4944.4	237.8	344.0	7087.7	363.9	19808.9	64764.5	8124.1	4197.5	5988.7	2488.1	4917.3	2064.1	636.5	4838.0	26.3	534.4	0.0	773.0	0.0	0.0	0.0	0.0	0.0	106.8	1095.9	726.8	577.8	562.9	1038.9	1230844.0	1211598.0	1211141.522723	237932.216803	236894.207993	474826.424796	251353.225794	246040.872133	497394.097926	68274.0	674092.424796	1058149.522723	1043405.522723	1041097.0	1534639.0	0.706385	0.880734	12.0	13.0	25.0	1742453.814763
sub-0421	5254.4	128.6	16485.8	55318.7	7622.1	3940.7	5615.6	2431.9	915.4	1175.6	21600.6	3980.8	1513.1	804.3	429.1	4315.3	43.4	391.9	5903.7	103.1	15539.8	56734.1	6934.2	4089.1	5739.4	2366.1	3838.2	1598.3	561.0	4031.9	15.1	479.8	0.0	540.9	0.0	0.0	0.0	0.0	0.0	95.3	1049.0	697.4	655.8	527.3	883.0	1139022.0	1124488.0	1124182.024174	228149.199501	231538.704375	459687.903876	229995.513571	229857.606727	459853.120298	60542.0	633694.903876	994602.024174	982867.024174	980340.0	1422143.0	0.721128	0.900375	19.0	15.0	34.0	1579499.889858
sub-0422	9964.4	249.3	14233.6	55807.4	8023.2	3654.8	5248.3	2130.7	981.2	1986.9	18028.5	4134.1	1747.4	974.8	359.1	4132.5	10.3	499.4	8176.5	384.5	13573.9	58457.7	8091.5	3958.4	5286.3	2187.9	4225.5	1910.0	531.2	4015.6	16.3	434.4	2.8	1149.4	0.0	0.0	0.0	0.0	0.0	83.0	850.5	758.3	771.9	619.3	847.8	1181104.0	1158087.0	1156459.928276	265124.635549	265475.222088	530599.857638	211292.02696	209913.043679	421205.070639	61457.0	708441.857638	1037150.928276	1017851.928276	1014825.0	1511261.0	0.690279	0.883234	49.0	68.0	117.0	1711052.995906
sub-0423	16012.5	442.0	16820.0	57376.7	9135.8	4830.3	5691.8	2494.5	1296.5	2606.9	25318.0	4439.5	1889.9	1262.9	365.4	5032.0	37.9	787.6	10269.5	211.2	16021.2	58057.3	8673.9	5037.9	5714.4	2570.8	4662.1	2110.2	640.3	5029.9	17.1	607.7	0.0	907.0	0.0	0.0	0.0	0.0	0.0	53.4	960.1	584.2	546.2	656.1	862.7	1382778.0	1349912.0	1349599.605777	285343.499233	289214.355143	574557.854375	278368.131602	278241.619799	556609.751401	69706.0	761738.854375	1231911.605777	1204005.605777	1201161.0	1723591.0	0.731429	0.911704	32.0	21.0	53.0	1890515.489315
sub-0424	2976.2	134.3	20560.8	64488.7	10127.0	3736.9	5365.5	2130.3	849.5	1789.0	26402.6	5817.7	1446.8	860.6	593.4	5487.2	15.7	288.1	3847.5	266.8	20202.8	64336.6	9182.6	3986.3	5661.2	2275.6	5321.6	2168.3	596.7	5211.6	0.0	222.9	0.0	3467.8	0.0	0.0	0.0	0.0	0.0	74.3	1316.0	1024.3	1217.4	1103.6	974.6	1412075.0	1401795.0	1397089.037077	283575.952169	284916.271285	568492.223454	296133.107662	292394.705961	588527.813623	70070.0	768044.223454	1241775.037077	1234792.037077	1231736.0	1702628.0	0.773094	0.932168	33.0	38.0	71.0	1826524.627439
sub-0425	8119.1	148.2	14609.5	60819.9	7482.8	4135.2	3865.3	1810.2	879.4	2418.1	20824.0	4127.9	1370.9	1345.3	369.3	3995.1	7.5	384.7	6721.7	115.0	14957.1	59487.8	6590.6	4281.6	3958.7	1762.5	4450.8	1600.1	639.8	4180.2	11.0	428.2	0.0	368.1	0.0	0.0	0.0	0.0	0.0	52.0	992.0	571.1	576.1	570.8	1007.8	1076779.0	1056941.0	1056412.970912	230918.859712	230894.905304	461813.765016	195380.895753	193456.310143	388837.205896	56140.0	639435.765016	924376.970912	909022.970912	907275.0	1360307.0	0.723267	0.913712	33.0	33.0	66.0	1488770.659323
sub-0426	12793.8	190.7	21067.8	60528.7	8684.4	4083.3	6093.4	2613.1	1034.0	1563.0	24659.5	5123.6	1887.3	959.8	591.0	5021.7	7.2	410.4	8312.7	182.9	20637.2	61879.6	8188.4	4144.1	6033.3	2577.9	5283.7	2180.2	618.4	4683.0	0.0	275.7	0.0	1175.5	0.0	0.0	0.0	0.0	0.0	99.2	1142.0	794.0	873.6	713.7	1194.7	1446159.0	1421148.0	1419930.541846	283607.041726	281539.842647	565146.884373	312696.124593	307583.53288	620279.657473	69299.0	758810.884373	1281417.541846	1259804.541846	1255854.0	1759004.0	0.807242	0.981871	24.0	29.0	53.0	1791482.258212
sub-0427	8488.0	126.5	22344.6	60490.9	8910.6	4176.3	5301.6	2305.6	866.8	1528.7	22368.9	4073.3	1795.7	1251.6	481.7	4785.2	25.6	565.5	6444.4	102.4	16624.0	63625.4	8300.9	4170.0	5117.3	2413.4	4349.8	1783.3	541.1	4370.2	0.0	364.0	0.0	798.4	0.0	0.0	0.0	0.0	0.0	77.5	1271.1	727.6	804.4	835.8	1181.1	1300956.0	1281955.0	1281279.05728	277599.301373	274694.521798	552293.823171	252064.885131	249408.348978	501473.234109	64302.0	740934.823171	1136667.05728	1121161.05728	1118696.0	1599041.0	0.722171	0.887641	24.0	21.0	45.0	1801450.86782
sub-0428	6844.7	194.6	15601.2	57610.8	7793.9	3823.1	5988.4	2442.6	1077.9	2525.3	21068.4	4722.9	1550.8	1082.9	398.8	4735.7	8.6	395.5	7115.8	399.7	15025.1	57867.4	7221.1	4004.8	5939.8	2348.1	4569.6	1767.5	638.7	4881.0	0.0	425.9	0.0	396.6	0.0	0.0	0.0	0.0	0.0	59.0	1099.1	612.2	507.8	531.8	1018.5	1194170.0	1174995.0	1174848.525185	247795.644316	247087.855879	494883.500195	236804.230928	233971.794062	470776.024989	63868.0	675083.500195	1046292.525185	1031662.525185	1029620.0	1529298.0	0.781829	1.001238	31.0	25.0	56.0	1527406.47955
sub-0429	3158.1	180.3	12773.3	54585.1	7197.9	3357.1	4674.3	1955.6	718.7	2635.4	18945.5	3723.1	1312.7	687.1	409.7	3964.9	22.8	160.3	3566.4	303.4	13387.5	54099.9	6743.7	3285.1	4971.6	1924.2	3724.7	1516.8	452.5	3750.4	0.0	314.6	0.0	817.6	0.0	0.0	0.0	0.0	0.0	66.6	793.9	446.8	456.8	494.0	684.5	1000757.0	989675.0	988844.967434	204437.030366	204093.60124	408530.631606	196250.388903	195430.946926	391681.335829	53870.0	571967.631606	863818.967434	856614.967434	854863.0	1248029.0	0.714271	0.890756	15.0	19.0	34.0	1401089.634499
