rh.aparc.area	rh_bankssts_area	rh_caudalanteriorcingulate_area	rh_caudalmiddlefrontal_area	rh_cuneus_area	rh_entorhinal_area	rh_fusiform_area	rh_inferiorparietal_area	rh_inferiortemporal_area	rh_isthmuscingulate_area	rh_lateraloccipital_area	rh_lateralorbitofrontal_area	rh_lingual_area	rh_medialorbitofrontal_area	rh_middletemporal_area	rh_parahippocampal_area	rh_paracentral_area	rh_parsopercularis_area	rh_parsorbitalis_area	rh_parstriangularis_area	rh_pericalcarine_area	rh_postcentral_area	rh_posteriorcingulate_area	rh_precentral_area	rh_precuneus_area	rh_rostralanteriorcingulate_area	rh_rostralmiddlefrontal_area	rh_superiorfrontal_area	rh_superiorparietal_area	rh_superiortemporal_area	rh_supramarginal_area	rh_frontalpole_area	rh_temporalpole_area	rh_transversetemporal_area	rh_insula_area	rh_WhiteSurfArea_area	BrainSegVolNotVent	eTIV
sub-0702	1068.0	825.0	2289.0	1713.0	311.0	3891.0	6050.0	4689.0	890.0	5571.0	2897.0	3045.0	2224.0	4548.0	570.0	1539.0	1478.0	1066.0	1871.0	1405.0	4456.0	1360.0	5668.0	4876.0	751.0	7068.0	7424.0	5552.0	4683.0	5102.0	392.0	511.0	368.0	2906.0	99042.4	1303754.0	1781581.995906
sub-0703	1010.0	908.0	2468.0	1583.0	563.0	3581.0	5268.0	3273.0	967.0	5478.0	2705.0	3464.0	2118.0	3306.0	609.0	1431.0	1476.0	835.0	1667.0	1786.0	4622.0	1441.0	4961.0	4815.0	804.0	6309.0	7116.0	6759.0	4184.0	4003.0	316.0	562.0	290.0	2322.0	92991.6	1261147.0	1761457.150518
sub-0704	1325.0	1028.0	2504.0	1640.0	428.0	3893.0	6939.0	3551.0	1140.0	5787.0	3590.0	2991.0	2398.0	4140.0	663.0	1651.0	1450.0	1019.0	1403.0	1475.0	4323.0	1532.0	5409.0	4997.0	749.0	7901.0	8177.0	6297.0	4392.0	4479.0	376.0	473.0	293.0	2045.0	100455.0	1435508.0	2033195.790436
sub-0705	892.0	593.0	2657.0	1982.0	422.0	3154.0	4673.0	3325.0	921.0	5514.0	3017.0	3920.0	2199.0	3239.0	664.0	1754.0	1240.0	936.0	1683.0	1996.0	3654.0	927.0	4642.0	4068.0	600.0	5989.0	8446.0	5874.0	3637.0	4223.0	336.0	554.0	343.0	2282.0	90349.0	1260472.0	1758273.207851
sub-0706	818.0	465.0	2220.0	1524.0	477.0	3264.0	5778.0	3442.0	689.0	5070.0	2587.0	3083.0	2029.0	3203.0	629.0	1555.0	1219.0	871.0	1462.0	1419.0	3917.0	938.0	4614.0	3532.0	438.0	5576.0	6851.0	5291.0	3465.0	3422.0	288.0	481.0	340.0	2193.0	83144.7	1123245.0	1564805.799072
sub-0707	1066.0	823.0	2630.0	1799.0	445.0	3084.0	7067.0	3892.0	857.0	5654.0	3126.0	2689.0	2236.0	3956.0	642.0	1707.0	1492.0	751.0	1431.0	1473.0	4142.0	1397.0	5149.0	4199.0	602.0	7353.0	8301.0	5901.0	4020.0	3167.0	317.0	462.0	387.0	2288.0	94493.8	1162877.0	1637910.434989
sub-0708	864.0	622.0	1919.0	1574.0	339.0	2933.0	5266.0	3312.0	961.0	4560.0	2734.0	3335.0	1884.0	3612.0	594.0	1534.0	1135.0	766.0	1164.0	1586.0	3995.0	1186.0	5022.0	3759.0	559.0	4938.0	6885.0	5060.0	3437.0	3734.0	317.0	365.0	330.0	1915.0	82182.0	1148092.0	1520867.912366
sub-0709	798.0	524.0	2146.0	1379.0	316.0	3008.0	4625.0	3079.0	851.0	5274.0	2453.0	2947.0	1726.0	3372.0	538.0	1346.0	1387.0	907.0	1707.0	1258.0	3781.0	1096.0	4222.0	4020.0	641.0	5512.0	7157.0	5687.0	3485.0	4107.0	292.0	468.0	311.0	2562.0	82977.0	1114242.0	1573707.913517
sub-0710	879.0	546.0	2136.0	1736.0	437.0	2691.0	4951.0	2934.0	913.0	4756.0	2014.0	2721.0	1521.0	3086.0	564.0	1369.0	1111.0	702.0	1334.0	1495.0	3815.0	931.0	4480.0	4441.0	424.0	5237.0	6107.0	5843.0	3117.0	3069.0	262.0	404.0	264.0	1662.0	77947.1	1088367.0	1376653.536325
sub-0711	943.0	700.0	2056.0	1523.0	334.0	2789.0	5170.0	3419.0	794.0	4919.0	2846.0	2806.0	1907.0	3578.0	534.0	1527.0	1459.0	831.0	1458.0	1261.0	3233.0	1209.0	4281.0	3634.0	590.0	5453.0	7146.0	5414.0	3510.0	3381.0	331.0	453.0	290.0	2121.0	81893.6	1197680.0	1428770.806699
sub-0712	1017.0	846.0	1601.0	1465.0	383.0	2774.0	5868.0	3085.0	954.0	4712.0	2680.0	3639.0	1948.0	3615.0	638.0	1463.0	1270.0	849.0	1604.0	1745.0	3996.0	1262.0	4117.0	4031.0	694.0	6916.0	6919.0	5129.0	3465.0	3216.0	242.0	482.0	299.0	1888.0	84808.6	1148162.0	1557060.753233
sub-0713	879.0	819.0	1684.0	1654.0	418.0	2985.0	4536.0	2813.0	815.0	5170.0	2464.0	3011.0	1751.0	3155.0	669.0	1382.0	1162.0	906.0	1569.0	1485.0	3562.0	1193.0	4271.0	3722.0	652.0	5762.0	6526.0	6115.0	3413.0	3200.0	321.0	499.0	344.0	2231.0	81136.3	1154635.0	1508114.548436
sub-0714	1126.0	664.0	3060.0	1468.0	867.0	3324.0	7602.0	4783.0	969.0	6049.0	3618.0	2770.0	2563.0	4804.0	654.0	2352.0	1622.0	1147.0	2242.0	1087.0	5330.0	1732.0	5943.0	4223.0	757.0	8103.0	9270.0	5837.0	4707.0	4594.0	312.0	456.0	466.0	2691.0	107184.0	1426293.0	2061835.203356
sub-0715	1180.0	960.0	2847.0	2170.0	596.0	3856.0	8077.0	4282.0	1349.0	5854.0	3361.0	4278.0	2408.0	4747.0	902.0	1877.0	1845.0	1150.0	2124.0	2221.0	5295.0	1527.0	5701.0	5196.0	902.0	8471.0	8568.0	6516.0	5027.0	4721.0	460.0	605.0	413.0	2795.0	112245.0	1566680.0	2135858.770577
sub-0716	1061.0	774.0	3063.0	1658.0	380.0	3298.0	5439.0	2767.0	927.0	4552.0	2900.0	3055.0	1899.0	3672.0	687.0	1660.0	1619.0	661.0	1632.0	1641.0	4956.0	1298.0	5960.0	4560.0	668.0	6294.0	7925.0	5765.0	4367.0	4780.0	269.0	470.0	473.0	2410.0	93537.8	1217573.0	1797327.218047
sub-0717	1090.0	1258.0	2794.0	1862.0	551.0	3956.0	6984.0	3610.0	1271.0	5981.0	3908.0	3756.0	2562.0	3840.0	754.0	1934.0	1685.0	1188.0	1912.0	1522.0	4903.0	1768.0	6548.0	4939.0	949.0	7830.0	9531.0	6075.0	4342.0	5272.0	408.0	653.0	497.0	2824.0	108952.0	1434031.0	1975968.36163
sub-0718	1102.0	927.0	2452.0	1805.0	488.0	3634.0	6608.0	3581.0	1050.0	6556.0	3176.0	3242.0	2665.0	4222.0	701.0	1512.0	2077.0	980.0	2153.0	1657.0	4248.0	1228.0	5089.0	5410.0	936.0	8027.0	7912.0	6534.0	4384.0	4329.0	336.0	507.0	447.0	2692.0	102665.0	1418838.0	1873931.137753
sub-0719	772.0	650.0	1800.0	1329.0	339.0	2325.0	4230.0	2623.0	701.0	4037.0	2431.0	2673.0	1954.0	3085.0	602.0	1237.0	1308.0	677.0	1291.0	1357.0	3195.0	1139.0	3868.0	3465.0	548.0	5103.0	6194.0	4272.0	3173.0	2745.0	298.0	342.0	247.0	1882.0	71877.4	1018860.0	1424038.177956
sub-0720	843.0	702.0	2435.0	1569.0	415.0	2899.0	5827.0	2962.0	929.0	5996.0	2626.0	3410.0	2006.0	3182.0	551.0	1409.0	1423.0	736.0	1422.0	1649.0	3468.0	1322.0	4919.0	3657.0	548.0	5632.0	7047.0	5069.0	3643.0	3087.0	262.0	467.0	271.0	2142.0	84527.3	1111642.0	1519530.824153
sub-0721	1053.0	745.0	2150.0	1981.0	433.0	3245.0	5773.0	4175.0	838.0	5722.0	3207.0	3723.0	2404.0	4097.0	748.0	2035.0	1814.0	1077.0	2181.0	1682.0	4255.0	1118.0	5156.0	5304.0	975.0	6703.0	8632.0	8528.0	4288.0	4813.0	364.0	520.0	420.0	3028.0	103172.0	1439034.0	2073431.894047
sub-0722	893.0	671.0	2238.0	1597.0	302.0	3329.0	6624.0	3418.0	631.0	5363.0	2523.0	3017.0	2054.0	3674.0	772.0	1778.0	1411.0	879.0	1532.0	1401.0	4193.0	1104.0	4806.0	4401.0	648.0	6394.0	8006.0	5828.0	3450.0	3295.0	269.0	459.0	281.0	2617.0	89778.2	1182217.0	1666430.182383
sub-0723	1013.0	988.0	2231.0	1963.0	329.0	3584.0	6183.0	3417.0	1178.0	5540.0	2898.0	3693.0	2037.0	3721.0	637.0	1449.0	1589.0	858.0	1664.0	1605.0	3519.0	1292.0	4518.0	4413.0	674.0	5639.0	6476.0	5433.0	3510.0	3403.0	312.0	441.0	294.0	2116.0	88607.6	1239635.0	1734816.763098
sub-0724	889.0	534.0	1533.0	1417.0	365.0	2453.0	4986.0	2475.0	811.0	4164.0	2257.0	2608.0	1739.0	2933.0	565.0	1278.0	985.0	764.0	1271.0	1264.0	3443.0	944.0	4076.0	3402.0	489.0	5060.0	5909.0	4586.0	3053.0	3167.0	281.0	446.0	264.0	2005.0	72414.1	985003.0	1346773.704045
sub-0725	799.0	1005.0	2238.0	1720.0	338.0	2548.0	5221.0	4001.0	865.0	5196.0	2755.0	2711.0	2170.0	3505.0	562.0	1384.0	1537.0	730.0	1558.0	1762.0	4176.0	1179.0	5163.0	3709.0	764.0	5995.0	6790.0	5755.0	3273.0	2964.0	332.0	448.0	287.0	2024.0	85462.7	1175666.0	1628797.298429
sub-0726	1001.0	850.0	2046.0	1575.0	492.0	2930.0	6528.0	3354.0	879.0	5098.0	2794.0	3665.0	2190.0	3563.0	630.0	1467.0	1485.0	720.0	2018.0	1379.0	3583.0	1419.0	4824.0	4201.0	613.0	6589.0	7514.0	6235.0	3908.0	3746.0	339.0	398.0	372.0	2407.0	90806.9	1213360.0	1698615.173675
sub-0727	795.0	699.0	2556.0	1806.0	462.0	2966.0	4917.0	3446.0	967.0	5727.0	2561.0	3524.0	1941.0	3270.0	682.0	1419.0	1111.0	835.0	1587.0	1835.0	3899.0	1035.0	4810.0	4108.0	629.0	6582.0	6360.0	4735.0	3304.0	3147.0	379.0	363.0	327.0	2092.0	84866.6	1146891.0	1564892.85908
sub-0728	832.0	397.0	1972.0	1448.0	468.0	3406.0	4315.0	2820.0	786.0	4742.0	2497.0	2340.0	1930.0	2970.0	729.0	1498.0	1260.0	889.0	1515.0	1211.0	3577.0	940.0	4751.0	3728.0	553.0	5528.0	7053.0	5619.0	3521.0	3634.0	313.0	454.0	355.0	2485.0	80509.5	1049348.0	1368691.867309
sub-0729	909.0	656.0	1856.0	1919.0	439.0	2983.0	5594.0	3023.0	870.0	5119.0	2844.0	2969.0	2112.0	3080.0	653.0	1508.0	1195.0	1047.0	1831.0	1343.0	3731.0	983.0	5127.0	3811.0	620.0	5524.0	7148.0	5131.0	3617.0	3303.0	329.0	474.0	368.0	2144.0	84244.2	1196111.0	1745065.085446
sub-0730	1076.0	793.0	2409.0	1608.0	464.0	2803.0	5292.0	3182.0	711.0	4326.0	3160.0	3652.0	2154.0	3477.0	492.0	1496.0	1370.0	838.0	1315.0	1726.0	3827.0	1010.0	4691.0	4310.0	567.0	6390.0	7396.0	5004.0	3270.0	3831.0	326.0	402.0	318.0	2186.0	85867.2	1126017.0	1198309.741798
sub-0731	945.0	612.0	2859.0	1716.0	379.0	3044.0	4893.0	3630.0	852.0	4860.0	2633.0	3561.0	1861.0	3620.0	644.0	1478.0	1523.0	916.0	1437.0	2041.0	4103.0	1430.0	5225.0	3366.0	470.0	6759.0	7256.0	5086.0	3443.0	3856.0	351.0	437.0	315.0	2199.0	87732.7	1116366.0	1593036.837034
sub-0732	842.0	747.0	1695.0	1661.0	329.0	2683.0	4388.0	2562.0	814.0	4524.0	2578.0	2993.0	1797.0	3186.0	570.0	1359.0	1258.0	745.0	1230.0	1402.0	3787.0	1037.0	4151.0	3539.0	597.0	4778.0	6080.0	4007.0	3386.0	3427.0	276.0	416.0	350.0	1908.0	75092.2	1016567.0	1489943.418488
sub-0733	822.0	815.0	1950.0	1730.0	404.0	2812.0	5588.0	2927.0	842.0	5208.0	2729.0	3471.0	2146.0	3369.0	611.0	1333.0	1217.0	869.0	1329.0	1543.0	3755.0	1168.0	4259.0	5064.0	675.0	6806.0	6437.0	5783.0	3674.0	4158.0	275.0	413.0	365.0	1846.0	86320.7	1184047.0	1621815.789714
sub-0734	931.0	498.0	2228.0	1563.0	365.0	2578.0	4497.0	2889.0	723.0	4732.0	2288.0	2959.0	1829.0	3066.0	515.0	1439.0	1046.0	728.0	1363.0	1470.0	4124.0	1049.0	4517.0	3444.0	560.0	5688.0	7187.0	5791.0	3559.0	3870.0	273.0	371.0	331.0	1951.0	80418.9	1076778.0	1509469.674816
sub-0735	937.0	782.0	2131.0	1442.0	387.0	2403.0	5931.0	3277.0	734.0	4394.0	2668.0	2851.0	1872.0	3364.0	484.0	1531.0	1252.0	716.0	1399.0	1206.0	3336.0	1092.0	4546.0	3407.0	592.0	4967.0	6334.0	5446.0	3314.0	3363.0	277.0	515.0	294.0	2323.0	79564.6	1084402.0	1486596.177967
sub-0736	870.0	756.0	2713.0	1961.0	556.0	3747.0	7221.0	4205.0	880.0	5964.0	2958.0	3775.0	2189.0	4006.0	644.0	1843.0	1479.0	1060.0	1750.0	1824.0	4336.0	1391.0	5356.0	4519.0	686.0	7176.0	9592.0	6689.0	3886.0	3467.0	385.0	461.0	336.0	3038.0	101717.0	1333769.0	1985853.66012
sub-0737	809.0	571.0	1889.0	1598.0	450.0	3177.0	5133.0	2847.0	1066.0	5036.0	2702.0	2966.0	1845.0	3464.0	586.0	1683.0	1348.0	864.0	1614.0	1641.0	4195.0	1367.0	5421.0	4395.0	642.0	5503.0	7506.0	5904.0	3611.0	3445.0	299.0	408.0	346.0	2599.0	86918.7	1208546.0	1711834.639681
sub-0738	1233.0	723.0	2175.0	1645.0	473.0	3172.0	6136.0	3333.0	1055.0	5009.0	3064.0	3186.0	2107.0	3915.0	578.0	1544.0	1197.0	806.0	1382.0	1569.0	4321.0	1294.0	5294.0	4674.0	736.0	5824.0	8044.0	5637.0	3869.0	3493.0	307.0	472.0	345.0	2276.0	90886.3	1276927.0	1783038.138014
sub-0739	858.0	1005.0	2287.0	1411.0	419.0	2996.0	6019.0	3893.0	891.0	4650.0	3090.0	3053.0	1903.0	4300.0	656.0	1647.0	1454.0	960.0	1567.0	1529.0	4112.0	1327.0	5312.0	3711.0	797.0	6836.0	7707.0	5825.0	3671.0	3903.0	367.0	439.0	318.0	2205.0	91117.8	1255942.0	1737980.381868
sub-0740	855.0	528.0	1652.0	1208.0	369.0	2473.0	3892.0	2596.0	690.0	3837.0	2493.0	2564.0	1958.0	3217.0	711.0	1572.0	1388.0	763.0	1573.0	1216.0	3085.0	997.0	4391.0	3108.0	499.0	5793.0	6508.0	4643.0	3467.0	3059.0	308.0	416.0	318.0	1840.0	73987.5	1047320.0	1429791.610324
sub-0741	877.0	1215.0	1910.0	1598.0	451.0	3383.0	5612.0	3127.0	1018.0	4164.0	3039.0	3442.0	2282.0	3628.0	603.0	1482.0	1003.0	1002.0	1478.0	1630.0	4358.0	1299.0	5895.0	4923.0	844.0	5555.0	8841.0	5500.0	4177.0	3499.0	355.0	422.0	318.0	2889.0	91811.1	1331612.0	1948868.949661
sub-0742	986.0	573.0	2930.0	1938.0	300.0	3070.0	5475.0	3018.0	1082.0	6010.0	3345.0	3705.0	2120.0	3748.0	745.0	1567.0	1710.0	1019.0	2020.0	1924.0	4734.0	1252.0	6218.0	4642.0	448.0	7216.0	7995.0	6475.0	4417.0	4245.0	341.0	478.0	432.0	2293.0	98422.3	1312932.0	1871574.888998
sub-0743	1296.0	947.0	2699.0	2152.0	512.0	3628.0	8104.0	4385.0	1146.0	6450.0	3203.0	4239.0	2604.0	4731.0	862.0	1746.0	1638.0	1207.0	2334.0	1926.0	4852.0	1460.0	6642.0	5113.0	864.0	7691.0	9650.0	6118.0	4157.0	4527.0	367.0	430.0	320.0	2512.0	110500.0	1441870.0	1932474.547446
sub-0744	854.0	663.0	2225.0	2228.0	365.0	3142.0	5409.0	3314.0	1024.0	6068.0	2985.0	3924.0	2269.0	3512.0	675.0	1317.0	1577.0	1001.0	1561.0	1967.0	3711.0	1277.0	5303.0	4570.0	571.0	6714.0	8698.0	5267.0	4105.0	3549.0	375.0	490.0	355.0	2640.0	93690.4	1325656.0	1895524.156711
sub-0745	1154.0	460.0	2579.0	1773.0	482.0	3619.0	5333.0	3607.0	885.0	5001.0	3045.0	2823.0	2235.0	4159.0	801.0	1842.0	1725.0	729.0	1721.0	1598.0	5039.0	1042.0	5534.0	4725.0	760.0	6298.0	8448.0	4921.0	4732.0	4924.0	239.0	576.0	447.0	3188.0	96429.7	1362915.0	1914287.769842
sub-0746	1019.0	707.0	2468.0	1459.0	403.0	2757.0	5437.0	4057.0	848.0	5845.0	2613.0	3416.0	2025.0	3869.0	644.0	1360.0	1525.0	878.0	1732.0	1457.0	3877.0	1345.0	5038.0	4104.0	690.0	5864.0	6895.0	5232.0	3448.0	3314.0	282.0	491.0	337.0	2061.0	87435.1	1116252.0	1493301.126895
sub-0747	835.0	804.0	2301.0	1828.0	377.0	3104.0	5491.0	3135.0	837.0	4951.0	3043.0	2861.0	2106.0	3340.0	577.0	1500.0	1382.0	961.0	1528.0	1486.0	3930.0	1070.0	5062.0	4090.0	675.0	5710.0	7683.0	5660.0	3702.0	3314.0	271.0	433.0	344.0	2235.0	86621.5	1121066.0	1532835.314418
sub-0748	1285.0	1204.0	2866.0	2028.0	595.0	4254.0	8449.0	4032.0	1291.0	6256.0	3843.0	4184.0	2639.0	4790.0	923.0	1732.0	1787.0	1243.0	2061.0	1966.0	5188.0	1807.0	6326.0	6184.0	963.0	8687.0	8568.0	7402.0	5592.0	5178.0	378.0	595.0	358.0	3297.0	117940.0	1549410.0	2112982.371569
sub-0749	1155.0	617.0	2258.0	2119.0	444.0	2999.0	4691.0	4036.0	1019.0	5146.0	2741.0	3763.0	2005.0	4160.0	630.0	1513.0	1417.0	801.0	1320.0	1999.0	5231.0	1158.0	4913.0	4820.0	575.0	6350.0	7379.0	5577.0	4112.0	4649.0	290.0	446.0	402.0	2297.0	92954.2	1183411.0	1525161.028732
sub-0750	797.0	661.0	2050.0	1732.0	449.0	3030.0	5613.0	3070.0	819.0	5071.0	2660.0	3055.0	1940.0	3046.0	652.0	1289.0	1202.0	847.0	1290.0	1402.0	3734.0	1140.0	4585.0	3498.0	415.0	6696.0	6954.0	5756.0	3459.0	3404.0	321.0	462.0	350.0	2059.0	83507.2	1193363.0	1679363.804299
sub-0751	1013.0	609.0	2084.0	1655.0	442.0	3103.0	5993.0	2907.0	854.0	4622.0	2577.0	3271.0	1951.0	3690.0	653.0	1599.0	1291.0	761.0	1324.0	1816.0	4183.0	1175.0	4651.0	4177.0	538.0	5582.0	7930.0	5397.0	4085.0	3758.0	284.0	453.0	375.0	2443.0	87204.3	1170157.0	1614084.080702
sub-0752	885.0	637.0	2478.0	1840.0	337.0	3057.0	4684.0	3262.0	959.0	5378.0	2829.0	3940.0	2452.0	3453.0	665.0	1675.0	1690.0	765.0	1773.0	1823.0	3969.0	1191.0	4606.0	4628.0	525.0	6313.0	7687.0	5585.0	3482.0	3798.0	353.0	452.0	336.0	2141.0	89648.9	1234709.0	1821132.871259
sub-0753	998.0	668.0	1924.0	1363.0	307.0	2899.0	5128.0	3002.0	719.0	3876.0	2594.0	2880.0	1848.0	3254.0	640.0	1332.0	1298.0	756.0	1351.0	1337.0	3506.0	1061.0	4507.0	3431.0	510.0	5172.0	6270.0	4786.0	3430.0	3659.0	301.0	354.0	297.0	2011.0	77468.1	1073775.0	1511268.190236
sub-0754	974.0	894.0	2461.0	1959.0	504.0	3625.0	6123.0	3638.0	986.0	6109.0	3135.0	3529.0	2390.0	4079.0	792.0	1965.0	1609.0	861.0	1859.0	1920.0	4457.0	1455.0	5200.0	5036.0	738.0	7383.0	8629.0	6034.0	3915.0	4034.0	335.0	481.0	319.0	2774.0	100199.0	1358202.0	1926818.132254
sub-0755	791.0	662.0	2108.0	1531.0	323.0	2941.0	6136.0	3249.0	854.0	5229.0	2856.0	2793.0	1989.0	3508.0	693.0	1223.0	1366.0	883.0	1406.0	1276.0	3400.0	1214.0	4680.0	3966.0	588.0	5247.0	6220.0	5077.0	3578.0	3088.0	330.0	530.0	292.0	2427.0	82448.4	1202882.0	1719032.431393
sub-0756	841.0	727.0	2748.0	1275.0	459.0	2835.0	5344.0	3402.0	725.0	4578.0	2843.0	2551.0	2160.0	3632.0	536.0	1366.0	1319.0	619.0	1492.0	984.0	4074.0	1190.0	5191.0	4381.0	617.0	6371.0	7153.0	5559.0	3518.0	3442.0	313.0	381.0	318.0	2091.0	85030.7	1100855.0	1499053.117233
sub-0757	1062.0	810.0	2618.0	1889.0	542.0	3123.0	6313.0	3379.0	767.0	6203.0	3709.0	3209.0	2616.0	4305.0	639.0	2019.0	1891.0	1185.0	2001.0	1415.0	4168.0	1139.0	5193.0	3754.0	653.0	7020.0	9018.0	5700.0	4635.0	4549.0	353.0	516.0	410.0	2510.0	99303.7	1354607.0	1774595.582687
sub-0758	858.0	603.0	1518.0	1535.0	277.0	2841.0	5738.0	3139.0	747.0	4976.0	2857.0	2987.0	1986.0	3509.0	629.0	1509.0	1285.0	877.0	1888.0	1546.0	3598.0	1082.0	4027.0	3588.0	526.0	5672.0	6463.0	5172.0	3282.0	3827.0	319.0	465.0	285.0	2058.0	81663.4	1119739.0	1485429.895346
sub-0759	1061.0	558.0	2173.0	1898.0	456.0	3492.0	6411.0	3882.0	840.0	5250.0	3476.0	3817.0	2159.0	4202.0	764.0	1636.0	1784.0	1037.0	1689.0	1992.0	4784.0	1309.0	5653.0	4606.0	409.0	7768.0	8031.0	6202.0	4408.0	4646.0	334.0	546.0	437.0	2546.0	100257.0	1301617.0	1944880.301572
sub-0760	860.0	638.0	1895.0	1470.0	501.0	3383.0	4474.0	3274.0	921.0	4741.0	2727.0	3312.0	1871.0	3244.0	566.0	1277.0	1255.0	879.0	1360.0	1688.0	3592.0	1291.0	4233.0	3738.0	495.0	5945.0	6815.0	4923.0	3306.0	3262.0	347.0	502.0	327.0	2186.0	81294.8	1051876.0	1475919.527151
sub-0761	929.0	945.0	3095.0	1715.0	392.0	3512.0	5443.0	3752.0	1326.0	5807.0	3545.0	3538.0	2416.0	3919.0	702.0	1582.0	1630.0	961.0	1851.0	1321.0	4878.0	1365.0	5981.0	5248.0	696.0	7033.0	8558.0	6400.0	4374.0	4757.0	354.0	564.0	414.0	2606.0	101584.0	1445217.0	1996942.439374
sub-0762	774.0	421.0	1728.0	1426.0	331.0	2628.0	4904.0	2777.0	765.0	4146.0	2454.0	3074.0	1679.0	3072.0	573.0	1262.0	1011.0	781.0	1325.0	1408.0	3243.0	905.0	3922.0	3413.0	455.0	4887.0	5933.0	5088.0	2924.0	3069.0	269.0	401.0	260.0	1808.0	73109.2	1019883.0	1449361.138009
sub-0763	870.0	713.0	2081.0	1726.0	353.0	2755.0	5502.0	3587.0	784.0	5506.0	2719.0	3455.0	2042.0	3635.0	642.0	1462.0	1445.0	885.0	1315.0	1627.0	4046.0	1169.0	4443.0	4120.0	714.0	5221.0	6226.0	5906.0	3877.0	4424.0	337.0	420.0	327.0	2152.0	86483.1	1104844.0	1548189.825486
sub-0764	1025.0	718.0	2081.0	1579.0	373.0	3238.0	5291.0	3203.0	1010.0	4305.0	3027.0	2905.0	2026.0	3678.0	590.0	1402.0	1539.0	823.0	1933.0	1470.0	4160.0	1186.0	4750.0	4356.0	541.0	5974.0	7125.0	5174.0	4327.0	4035.0	315.0	434.0	452.0	2108.0	87146.9	1207608.0	1669962.525901
sub-0765	897.0	502.0	2188.0	1544.0	424.0	2894.0	4173.0	3108.0	755.0	4909.0	2778.0	2892.0	1869.0	3432.0	556.0	1343.0	1229.0	861.0	1461.0	1330.0	3660.0	1111.0	4434.0	3315.0	390.0	5215.0	7423.0	4692.0	3304.0	3349.0	317.0	474.0	325.0	1854.0	79005.4	1072890.0	1194031.527573
sub-0766	1062.0	766.0	2438.0	1626.0	376.0	3006.0	4728.0	2897.0	805.0	4667.0	3265.0	3012.0	2148.0	3146.0	606.0	1463.0	1386.0	1029.0	1564.0	1508.0	4059.0	1190.0	4559.0	3891.0	803.0	6433.0	7306.0	5121.0	3739.0	4340.0	359.0	517.0	350.0	2261.0	86420.5	1153273.0	1569997.580568
sub-0767	1012.0	707.0	3205.0	1793.0	569.0	4068.0	5775.0	3966.0	969.0	6225.0	3179.0	3382.0	2582.0	4120.0	666.0	1747.0	1925.0	1007.0	1815.0	1800.0	4653.0	1470.0	5709.0	4719.0	647.0	6738.0	8261.0	7187.0	4308.0	4249.0	318.0	518.0	416.0	3111.0	102778.0	1356083.0	2011994.30138
sub-0768	1062.0	932.0	2654.0	2148.0	357.0	3153.0	5753.0	3645.0	1064.0	6122.0	3516.0	4205.0	2326.0	4228.0	707.0	1425.0	1672.0	1140.0	2046.0	2209.0	4327.0	1476.0	5422.0	4642.0	804.0	8202.0	7713.0	5692.0	4230.0	3864.0	342.0	460.0	434.0	2273.0	100239.0	1342629.0	1714330.418902
sub-0769	754.0	647.0	1541.0	1409.0	388.0	3266.0	5592.0	3234.0	758.0	5443.0	2718.0	2596.0	1960.0	3283.0	667.0	1318.0	1321.0	669.0	1615.0	1264.0	3694.0	1091.0	3981.0	4496.0	569.0	5902.0	6685.0	5380.0	3498.0	4170.0	364.0	461.0	315.0	2096.0	83132.2	1191408.0	1652852.946692
sub-0770	856.0	598.0	2218.0	1506.0	317.0	3075.0	4449.0	2995.0	864.0	5913.0	2428.0	3171.0	1693.0	3150.0	548.0	1286.0	1406.0	792.0	1523.0	1546.0	3641.0	1053.0	4397.0	3624.0	823.0	5393.0	5617.0	5289.0	3214.0	3202.0	322.0	409.0	263.0	2172.0	79653.1	1045022.0	1390640.373095
sub-0771	1102.0	495.0	1817.0	1424.0	411.0	2919.0	4581.0	3388.0	920.0	4178.0	2634.0	2822.0	2157.0	4020.0	652.0	1773.0	1525.0	875.0	1956.0	1204.0	4129.0	1249.0	4707.0	4701.0	505.0	6941.0	7228.0	5887.0	4269.0	4105.0	264.0	564.0	381.0	2544.0	88326.2	1203105.0	1737092.143148
sub-0772	960.0	537.0	1974.0	1547.0	430.0	2694.0	5878.0	3302.0	801.0	4797.0	3053.0	3193.0	1959.0	3487.0	664.0	1530.0	1471.0	982.0	1596.0	1502.0	3981.0	1236.0	4586.0	4063.0	456.0	5890.0	7248.0	5615.0	3793.0	3882.0	348.0	335.0	321.0	2240.0	86329.4	1085642.0	1565135.509428
sub-0773	962.0	641.0	1490.0	1253.0	384.0	3762.0	6153.0	2849.0	772.0	4886.0	3088.0	2293.0	1967.0	3375.0	758.0	1333.0	1269.0	895.0	1420.0	1019.0	3838.0	1095.0	4290.0	4176.0	576.0	5417.0	7863.0	6173.0	3768.0	3980.0	290.0	384.0	391.0	2311.0	85121.6	1119069.0	1216375.302175
sub-0774	880.0	670.0	2119.0	1192.0	324.0	2333.0	4352.0	2557.0	811.0	4009.0	2777.0	2650.0	1884.0	3009.0	511.0	1161.0	1196.0	821.0	1170.0	918.0	3455.0	1136.0	4257.0	3445.0	555.0	6296.0	6411.0	3828.0	3455.0	3487.0	286.0	402.0	261.0	1906.0	74520.0	1030959.0	1426616.487995
